G2B_목록번호,G2B_목록명,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,수량,승인상태,취득정리구분,운용부서코드,비고
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-05-07,226000,2019-05-10,소프트웨어융합대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C354,Ipsa aliquam maiores beatae.
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2021-03-21,298000,2021-05-17,학생지원팀(ERICA),취득,5,5,확정,자체구입,A320,Officia odit deserunt.
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2022-07-25,1687000,2022-08-24,경상대학RC행정팀(ERICA),취득,5,7,확정,자체구입,C364,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2025-09-04,4444000,,소프트웨어융합대학RC행정팀(ERICA),취득,6,5,대기,자체구입,C354,Illum facere nulla beatae quasi nemo.
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2016-09-25,4661000,2016-10-31,소프트웨어융합대학RC행정팀(ERICA),취득,10,20,확정,자체구입,C354,
4322260926066170,"라우터, Netgear, (US)PR60X",2015-01-03,2350000,2015-01-04,소프트웨어융합대학RC행정팀(ERICA),취득,6,4,확정,자체구입,C354,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2025-08-22,233000,2025-08-24,글로벌문화통상대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C360,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2020-01-08,15636000,2020-01-09,경상대학RC행정팀(ERICA),취득,6,9,확정,자체구입,C364,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-08-30,529000,2017-09-01,시설팀(ERICA),취득,5,2,확정,자체구입,A351,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2025-11-13,1477000,2026-01-01,공학대학RC행정팀(ERICA),취득,10,2,확정,자체구입,C352,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-03-15,4232000,,경상대학RC행정팀(ERICA),취득,10,19,대기,자체구입,C364,
4322260926066170,"라우터, Netgear, (US)PR60X",2025-03-15,3615000,,시설팀(ERICA),취득,6,6,대기,자체구입,A351,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2016-06-04,730000,2016-07-12,공학대학RC행정팀(ERICA),취득,5,8,확정,자체구입,C352,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2023-08-31,18847000,2023-10-05,글로벌문화통상대학RC행정팀(ERICA),취득,7,7,확정,자체구입,C360,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2018-01-15,9738000,2018-01-22,시설팀(ERICA),취득,5,8,확정,기증,A351,Quaerat voluptatibus cumque non.
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2016-07-23,1491000,2016-07-25,소프트웨어융합대학RC행정팀(ERICA),취득,5,4,확정,자체구입,C354,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2024-05-28,17389000,2024-07-05,글로벌문화통상대학RC행정팀(ERICA),취득,6,9,확정,자체구입,C360,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2015-01-16,512000,2015-03-04,학생지원팀(ERICA),취득,5,9,확정,자체구입,A320,
4322260926066170,"라우터, Netgear, (US)PR60X",2018-08-11,2312000,2018-08-13,시설팀(ERICA),취득,6,4,확정,자체구입,A351,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-01-20,6137000,2023-02-23,글로벌문화통상대학RC행정팀(ERICA),취득,10,27,확정,자체구입,C360,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2019-01-27,1427000,2019-02-02,경상대학RC행정팀(ERICA),취득,10,7,확정,자체구입,C364,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2024-01-07,609000,2024-02-22,소프트웨어융합대학RC행정팀(ERICA),취득,10,3,확정,자체구입,C354,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2021-09-26,653000,2021-11-16,시설팀(ERICA),취득,8,1,확정,자체구입,A351,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2022-11-18,3793000,2022-11-21,글로벌문화통상대학RC행정팀(ERICA),취득,8,6,확정,자체구입,C360,Optio incidunt modi iusto illum dignissimos distinctio id.
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2017-03-17,1560000,2017-05-07,소프트웨어융합대학RC행정팀(ERICA),취득,6,2,확정,자체구입,C354,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-01-18,1824000,2018-03-14,공학대학RC행정팀(ERICA),취득,6,2,확정,자체구입,C352,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2024-11-26,9829000,,시설팀(ERICA),취득,6,6,대기,자체구입,A351,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2021-03-06,173000,2021-03-10,시설팀(ERICA),취득,4,4,확정,자체구입,A351,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2017-08-14,1338000,2017-08-17,소프트웨어융합대학RC행정팀(ERICA),취득,5,4,확정,자체구입,C354,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-05-20,5693000,2018-06-25,경상대학RC행정팀(ERICA),취득,6,7,확정,자체구입,C364,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2018-10-02,3740000,2018-11-22,시설팀(ERICA),취득,5,10,확정,자체구입,A351,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-02-26,1460000,2019-03-03,학생지원팀(ERICA),취득,5,6,확정,자체구입,A320,
4322260926066170,"라우터, Netgear, (US)PR60X",2021-05-30,2268000,2021-06-02,학생지원팀(ERICA),취득,6,4,확정,자체구입,A320,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2021-03-02,6192000,2021-04-21,시설팀(ERICA),취득,10,27,확정,자체구입,A351,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2024-12-12,1202000,,시설팀(ERICA),취득,10,6,대기,자체구입,A351,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2022-01-14,688000,2022-01-19,학생지원팀(ERICA),취득,8,1,확정,자체구입,A320,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2015-08-22,10981000,2015-10-19,경상대학RC행정팀(ERICA),취득,5,10,확정,자체구입,C364,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2025-05-22,3895000,2025-07-16,경상대학RC행정팀(ERICA),취득,6,2,확정,자체구입,C364,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2018-04-06,259000,2018-04-09,소프트웨어융합대학RC행정팀(ERICA),취득,5,3,확정,자체구입,C354,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-01-08,2647000,,글로벌문화통상대학RC행정팀(ERICA),취득,10,13,대기,자체구입,C360,
4322260926066170,"라우터, Netgear, (US)PR60X",2023-02-07,5055000,2023-04-03,공학대학RC행정팀(ERICA),취득,6,9,확정,자체구입,C352,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-09-11,2357000,2019-09-17,글로벌문화통상대학RC행정팀(ERICA),취득,8,4,확정,자체구입,C360,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2024-12-13,11005000,2025-02-01,경상대학RC행정팀(ERICA),취득,5,9,확정,자체구입,C364,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2021-03-08,909000,2021-03-15,소프트웨어융합대학RC행정팀(ERICA),취득,10,5,확정,기증,C354,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2016-11-12,2108000,2016-11-13,학생지원팀(ERICA),취득,10,9,확정,자체구입,A320,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2021-07-17,2172000,2021-08-26,경상대학RC행정팀(ERICA),취득,10,11,확정,자체구입,C364,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-03-13,7505000,2016-03-18,글로벌문화통상대학RC행정팀(ERICA),취득,6,8,확정,자체구입,C360,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2022-10-11,108000,2022-12-06,시설팀(ERICA),취득,5,2,확정,자체구입,A351,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2017-07-13,9668000,2017-08-21,소프트웨어융합대학RC행정팀(ERICA),취득,10,49,확정,자체구입,C354,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2025-08-10,2238000,,시설팀(ERICA),취득,5,9,대기,자체구입,A351,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2025-12-17,228000,2026-01-19,학생지원팀(ERICA),취득,4,6,확정,자체구입,A320,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2025-01-12,2729000,,시설팀(ERICA),취득,7,1,대기,자체구입,A351,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2015-08-24,1410000,2015-08-27,학생지원팀(ERICA),취득,10,7,확정,자체구입,A320,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2025-11-23,21561000,,글로벌문화통상대학RC행정팀(ERICA),취득,7,8,대기,자체구입,C360,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2025-05-21,5690000,2025-06-25,소프트웨어융합대학RC행정팀(ERICA),취득,10,7,확정,자체구입,C354,
4322260926066170,"라우터, Netgear, (US)PR60X",2018-05-23,4160000,2018-07-08,시설팀(ERICA),취득,6,8,확정,자체구입,A351,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2016-04-26,2372000,2016-06-07,시설팀(ERICA),취득,8,4,확정,자체구입,A351,Doloremque corporis aperiam officia libero earum laudantium.
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2026-01-02,1789000,,공학대학RC행정팀(ERICA),취득,6,2,대기,자체구입,C352,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2018-07-28,7749000,,시설팀(ERICA),취득,10,22,반려,자체구입,A351,예산 초과로 인한 반려
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2016-11-12,162000,2016-11-14,경상대학RC행정팀(ERICA),취득,4,4,확정,자체구입,C364,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2021-09-13,499000,2021-09-18,학생지원팀(ERICA),취득,5,9,확정,자체구입,A320,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2015-05-19,838000,2015-06-26,경상대학RC행정팀(ERICA),취득,5,9,확정,자체구입,C364,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2018-01-17,5248000,2018-01-19,글로벌문화통상대학RC행정팀(ERICA),취득,5,4,확정,자체구입,C360,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2024-09-09,12680000,2024-09-16,학생지원팀(ERICA),취득,7,4,확정,자체구입,A320,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2018-12-21,8988000,2019-02-01,학생지원팀(ERICA),취득,10,42,확정,자체구입,A320,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2015-05-06,6247000,2015-06-07,글로벌문화통상대학RC행정팀(ERICA),취득,7,2,확정,자체구입,C360,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2023-07-07,4874000,2023-07-09,학생지원팀(ERICA),취득,5,4,확정,자체구입,A320,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2025-04-01,6537000,,소프트웨어융합대학RC행정팀(ERICA),취득,7,2,대기,자체구입,C354,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2025-07-11,657000,,소프트웨어융합대학RC행정팀(ERICA),취득,10,3,대기,자체구입,C354,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-11-08,1771000,2018-12-30,학생지원팀(ERICA),취득,8,3,확정,자체구입,A320,Dignissimos iure non consectetur omnis itaque.
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2024-05-11,1256000,2024-07-05,경상대학RC행정팀(ERICA),취득,5,5,확정,자체구입,C364,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2025-12-08,3083000,,공학대학RC행정팀(ERICA),취득,6,4,대기,자체구입,C352,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-09-07,4221000,2019-09-14,시설팀(ERICA),취득,6,5,확정,자체구입,A351,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2020-12-31,450000,2021-02-19,소프트웨어융합대학RC행정팀(ERICA),취득,5,7,확정,자체구입,C354,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-04-27,2634000,2023-04-30,글로벌문화통상대학RC행정팀(ERICA),취득,10,13,확정,자체구입,C360,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2015-09-20,153000,2015-10-27,학생지원팀(ERICA),취득,4,4,확정,자체구입,A320,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2025-08-07,398000,,소프트웨어융합대학RC행정팀(ERICA),취득,10,2,대기,자체구입,C354,Mollitia explicabo fugit blanditiis error.
4322261025578661,"허브, Belkin, (US)INC002, 7port",2015-11-19,532000,2016-01-07,소프트웨어융합대학RC행정팀(ERICA),취득,5,6,확정,자체구입,C354,Corrupti quisquam exercitationem rerum.
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2024-02-21,6246000,2024-03-24,시설팀(ERICA),취득,8,9,확정,자체구입,A351,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2016-09-23,11059000,2016-09-27,글로벌문화통상대학RC행정팀(ERICA),취득,6,6,확정,자체구입,C360,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2018-04-15,321000,2018-06-07,학생지원팀(ERICA),취득,5,1,확정,자체구입,A320,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2020-02-19,430000,2020-02-21,경상대학RC행정팀(ERICA),취득,4,10,확정,자체구입,C364,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2023-03-29,4627000,2023-04-02,소프트웨어융합대학RC행정팀(ERICA),취득,6,5,확정,자체구입,C354,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-06-11,466000,2021-07-17,경상대학RC행정팀(ERICA),취득,5,2,확정,자체구입,C364,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2024-11-26,6786000,,글로벌문화통상대학RC행정팀(ERICA),취득,6,7,대기,자체구입,C360,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2024-01-28,7882000,2024-03-05,글로벌문화통상대학RC행정팀(ERICA),취득,6,9,확정,자체구입,C360,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2017-11-08,3419000,2017-11-15,시설팀(ERICA),취득,5,9,확정,자체구입,A351,Architecto adipisci suscipit consectetur.
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2018-07-20,1496000,2018-09-10,학생지원팀(ERICA),취득,10,8,확정,자체구입,A320,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2025-04-13,341000,2025-05-15,경상대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C364,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2025-10-05,2187000,2025-11-20,글로벌문화통상대학RC행정팀(ERICA),취득,5,9,확정,자체구입,C360,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2021-04-17,1870000,2021-05-21,글로벌문화통상대학RC행정팀(ERICA),취득,10,8,확정,자체구입,C360,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2023-02-04,1803000,2023-02-09,경상대학RC행정팀(ERICA),취득,10,10,확정,자체구입,C364,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2015-03-23,14081000,2015-03-25,글로벌문화통상대학RC행정팀(ERICA),취득,6,8,확정,자체구입,C360,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2018-08-03,2928000,2018-09-16,학생지원팀(ERICA),취득,7,1,확정,자체구입,A320,Repudiandae amet quas.
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2025-08-13,13021000,,글로벌문화통상대학RC행정팀(ERICA),취득,10,36,대기,자체구입,C360,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2024-09-08,2886000,2024-09-12,시설팀(ERICA),취득,10,8,확정,자체구입,A351,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2022-05-22,849000,2022-05-29,공학대학RC행정팀(ERICA),취득,5,9,확정,자체구입,C352,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2025-11-05,915000,2025-12-22,경상대학RC행정팀(ERICA),취득,6,1,확정,자체구입,C364,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2017-09-01,3371000,2017-10-08,글로벌문화통상대학RC행정팀(ERICA),취득,10,18,확정,자체구입,C360,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2015-04-09,11856000,2015-06-06,학생지원팀(ERICA),취득,6,6,확정,자체구입,A320,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2022-07-16,171000,2022-07-20,글로벌문화통상대학RC행정팀(ERICA),취득,5,2,확정,자체구입,C360,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2022-01-04,8606000,2022-01-05,시설팀(ERICA),취득,5,7,확정,자체구입,A351,Culpa ab dolorem.
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2020-02-11,2600000,2020-02-17,시설팀(ERICA),취득,6,3,확정,자체구입,A351,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2025-07-11,924000,,소프트웨어융합대학RC행정팀(ERICA),취득,5,10,대기,자체구입,C354,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2025-07-03,6910000,2025-08-17,공학대학RC행정팀(ERICA),취득,8,10,확정,자체구입,C352,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2016-11-18,1674000,2016-11-19,학생지원팀(ERICA),취득,5,7,확정,자체구입,A320,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2019-03-04,360000,2019-03-10,글로벌문화통상대학RC행정팀(ERICA),취득,5,4,확정,자체구입,C360,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2024-04-22,6081000,2024-04-23,시설팀(ERICA),취득,6,8,확정,자체구입,A351,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2025-07-06,1823000,,학생지원팀(ERICA),취득,5,5,대기,자체구입,A320,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2015-07-16,9082000,2015-09-04,경상대학RC행정팀(ERICA),취득,5,8,확정,자체구입,C364,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-06-27,2106000,2017-07-27,글로벌문화통상대학RC행정팀(ERICA),취득,5,8,확정,자체구입,C360,
4322260926066170,"라우터, Netgear, (US)PR60X",2017-07-19,4670000,2017-07-25,학생지원팀(ERICA),취득,6,9,확정,자체구입,A320,
4322260926066170,"라우터, Netgear, (US)PR60X",2025-09-28,3138000,,학생지원팀(ERICA),취득,6,6,대기,자체구입,A320,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-11-19,1968000,2017-11-26,경상대학RC행정팀(ERICA),취득,5,8,확정,자체구입,C364,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2025-12-03,694000,,소프트웨어융합대학RC행정팀(ERICA),취득,5,8,대기,자체구입,C354,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2016-02-14,4579000,2016-02-18,경상대학RC행정팀(ERICA),취득,5,4,확정,자체구입,C364,
4322260926066170,"라우터, Netgear, (US)PR60X",2015-11-21,1011000,2016-01-18,글로벌문화통상대학RC행정팀(ERICA),취득,6,2,확정,자체구입,C360,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2018-09-13,18872000,2018-11-05,학생지원팀(ERICA),취득,6,10,확정,자체구입,A320,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2022-05-06,2544000,2022-05-11,글로벌문화통상대학RC행정팀(ERICA),취득,8,4,확정,자체구입,C360,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2023-08-28,6205000,2023-10-19,경상대학RC행정팀(ERICA),취득,7,2,확정,자체구입,C364,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2017-05-19,2430000,2017-05-25,소프트웨어융합대학RC행정팀(ERICA),취득,5,2,확정,자체구입,C354,
4322260926066170,"라우터, Netgear, (US)PR60X",2023-11-01,550000,2023-12-20,학생지원팀(ERICA),취득,6,1,확정,자체구입,A320,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2024-02-24,11879000,2024-03-02,소프트웨어융합대학RC행정팀(ERICA),취득,5,10,확정,자체구입,C354,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2017-09-25,8360000,2017-11-15,글로벌문화통상대학RC행정팀(ERICA),취득,10,49,확정,자체구입,C360,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2020-12-11,173000,2020-12-15,소프트웨어융합대학RC행정팀(ERICA),취득,5,2,확정,자체구입,C354,
4322260926066170,"라우터, Netgear, (US)PR60X",2019-05-19,3388000,2019-05-26,경상대학RC행정팀(ERICA),취득,6,6,확정,자체구입,C364,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2020-08-12,16442000,2020-09-19,학생지원팀(ERICA),취득,7,6,확정,자체구입,A320,
4322260926066170,"라우터, Netgear, (US)PR60X",2024-02-02,1096000,2024-03-11,시설팀(ERICA),취득,6,2,확정,자체구입,A351,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2025-09-23,3716000,2025-09-30,공학대학RC행정팀(ERICA),취득,6,4,확정,자체구입,C352,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2025-05-14,518000,2025-06-14,경상대학RC행정팀(ERICA),취득,5,2,확정,자체제작,C364,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2019-06-12,8785000,2019-07-24,공학대학RC행정팀(ERICA),취득,6,5,확정,자체구입,C352,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2018-05-30,9334000,2018-07-20,학생지원팀(ERICA),취득,10,47,확정,자체구입,A320,Commodi ab illo doloremque.
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-06-09,3446000,2017-06-12,소프트웨어융합대학RC행정팀(ERICA),취득,8,5,확정,자체구입,C354,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2016-08-20,12283000,2016-09-26,경상대학RC행정팀(ERICA),취득,6,7,확정,자체구입,C364,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2024-06-29,817000,2024-07-04,시설팀(ERICA),취득,10,1,확정,자체구입,A351,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2018-09-16,730000,2018-11-04,공학대학RC행정팀(ERICA),취득,5,8,확정,자체구입,C352,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2018-01-06,6741000,2018-02-27,시설팀(ERICA),취득,10,8,확정,자체구입,A351,Esse voluptatibus consectetur.
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2018-10-22,979000,2018-10-23,공학대학RC행정팀(ERICA),취득,5,3,확정,자체구입,C352,
4322260926066170,"라우터, Netgear, (US)PR60X",2025-08-23,2361000,,경상대학RC행정팀(ERICA),취득,6,4,대기,자체구입,C364,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2025-05-25,1081000,,학생지원팀(ERICA),취득,5,1,대기,자체구입,A320,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2015-03-31,2220000,2015-04-07,학생지원팀(ERICA),취득,5,2,확정,자체구입,A320,
