G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,처분방식,물품상태,사유,정리일자,불용일자,내용연수
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202030920,2020-10-16,4210000,매각,폐품,내구연한 경과,2020-11-20,2024-01-14,8
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201630928,2016-11-19,2431000,매각,중고품,활용부서부재,2016-11-26,2018-03-25,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201630929,2016-11-19,2431000,매각,폐품,내구연한 경과,2016-11-26,2019-04-26,6
4322260926066170,"라우터, Netgear, (US)PR60X",M201630938,2016-10-09,2053000,매각,정비필요품,수리비용과다,2016-11-15,2025-06-29,6
4322260926066170,"라우터, Netgear, (US)PR60X",M201630939,2016-10-09,2053000,매각,폐품,내구연한 경과,2016-11-15,2023-06-23,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202030951,2020-03-13,19077000,매각,중고품,구형화,2020-03-17,2021-10-28,6
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201930966,2019-11-15,628000,폐기,폐품,내구연한 경과,2019-11-22,2023-10-30,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201930969,2019-11-15,628000,매각,폐품,내구연한 경과,2019-11-22,2025-10-01,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201930974,2019-11-15,628000,매각,정비필요품,수리비용과다,2019-11-22,2022-07-17,5
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202130975,2021-12-31,2452000,매각,중고품,구형화,2022-01-01,2025-08-09,6
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202130977,2021-12-31,2452000,매각,중고품,활용부서부재,2022-01-01,2025-12-19,6
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201731012,2017-04-05,576000,매각,정비필요품,수리비용과다,2017-05-17,2024-05-13,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201731013,2017-04-05,576000,폐기,중고품,활용부서부재,2017-05-17,2018-12-05,5
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202131043,2021-06-26,1989000,매각,폐품,내구연한 경과,2021-07-01,2022-12-25,10
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202131044,2021-06-26,1989000,매각,폐품,내구연한 경과,2021-07-01,2023-05-04,10
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201531050,2015-04-19,1075000,매각,폐품,내구연한 경과,2015-06-18,2018-06-20,10
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201531053,2015-04-19,1075000,매각,폐품,내구연한 경과,2015-06-18,2020-04-08,10
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201531054,2015-04-19,1075000,매각,폐품,내구연한 경과,2015-06-18,2023-06-26,10
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201731055,2017-04-06,7426000,폐기,중고품,구형화,2017-04-08,2024-12-02,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201731058,2017-04-06,7426000,매각,중고품,활용부서부재,2017-04-08,2022-06-27,5
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202131065,2021-10-01,257000,매각,중고품,활용부서부재,2021-10-08,2023-11-20,4
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202231075,2022-01-06,4084000,매각,정비필요품,수리비용과다,2022-01-13,2024-12-24,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202231078,2022-01-06,4084000,매각,폐품,내구연한 경과,2022-01-13,2024-03-24,10
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202031105,2020-08-09,125000,폐기,중고품,구형화,2020-08-16,2024-09-06,4
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201831109,2018-03-28,9107000,매각,중고품,구형화,2018-03-31,2025-01-14,7
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202031116,2020-12-19,3323000,매각,폐품,내구연한 경과,2021-01-18,2025-02-06,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202031117,2020-12-19,3323000,매각,폐품,내구연한 경과,2021-01-18,2024-05-16,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201731119,2017-12-03,5591000,매각,정비필요품,수리비용과다,2017-12-09,2023-03-31,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201731120,2017-12-03,5591000,매각,중고품,활용부서부재,2017-12-09,2022-12-23,6
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201931130,2019-11-29,7674000,매각,정비필요품,수리비용과다,2020-01-23,2022-03-15,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201931132,2019-11-29,7674000,매각,폐품,내구연한 경과,2020-01-23,2025-06-23,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201931136,2019-11-29,7674000,매각,폐품,내구연한 경과,2020-01-23,2025-09-14,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201931141,2019-11-29,7674000,매각,폐품,내구연한 경과,2020-01-23,2022-08-03,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201931143,2019-11-29,7674000,매각,폐품,내구연한 경과,2020-01-23,2022-05-24,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201931145,2019-11-29,7674000,매각,정비필요품,수리비용과다,2020-01-23,2025-09-26,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201931146,2019-11-29,7674000,매각,중고품,구형화,2020-01-23,2025-01-23,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201931147,2019-11-29,7674000,매각,정비필요품,수리비용과다,2020-01-23,2022-12-05,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201931150,2019-11-29,7674000,매각,폐품,내구연한 경과,2020-01-23,2023-01-25,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201931152,2019-11-29,7674000,매각,중고품,활용부서부재,2020-01-23,2023-10-23,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201931154,2019-11-29,7674000,매각,폐품,내구연한 경과,2020-01-23,2021-11-01,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201931159,2019-11-29,7674000,매각,폐품,내구연한 경과,2020-01-23,2024-02-19,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201931165,2019-11-29,7674000,매각,폐품,내구연한 경과,2020-01-23,2023-06-27,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201931167,2019-11-29,7674000,매각,폐품,내구연한 경과,2020-01-23,2024-08-31,10
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202031170,2020-08-18,13184000,매각,중고품,활용부서부재,2020-08-19,2024-02-09,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202031171,2020-08-18,13184000,폐기,중고품,활용부서부재,2020-08-19,2024-03-04,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202031174,2020-08-18,13184000,매각,정비필요품,수리비용과다,2020-08-19,2022-05-20,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202031176,2020-08-18,13184000,매각,중고품,구형화,2020-08-19,2025-11-11,5
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201931183,2019-11-15,10211000,매각,폐품,내구연한 경과,2019-11-18,2023-02-23,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201931190,2019-11-15,10211000,매각,정비필요품,수리비용과다,2019-11-18,2025-09-05,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201931192,2019-11-15,10211000,매각,중고품,구형화,2019-11-18,2024-01-04,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201931194,2019-11-15,10211000,매각,중고품,구형화,2019-11-18,2021-09-16,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201931196,2019-11-15,10211000,매각,중고품,구형화,2019-11-18,2023-05-31,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201931206,2019-11-15,10211000,매각,폐품,내구연한 경과,2019-11-18,2021-11-02,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201931207,2019-11-15,10211000,매각,폐품,내구연한 경과,2019-11-18,2025-08-29,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631221,2016-02-21,9945000,폐기,중고품,활용부서부재,2016-04-14,2020-07-07,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631222,2016-02-21,9945000,매각,폐품,내구연한 경과,2016-04-14,2022-01-06,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631229,2016-02-21,9945000,매각,정비필요품,수리비용과다,2016-04-14,2025-06-07,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631234,2016-02-21,9945000,매각,중고품,활용부서부재,2016-04-14,2019-07-11,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631236,2016-02-21,9945000,매각,정비필요품,수리비용과다,2016-04-14,2019-07-20,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631241,2016-02-21,9945000,매각,폐품,내구연한 경과,2016-04-14,2023-09-06,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631244,2016-02-21,9945000,매각,폐품,내구연한 경과,2016-04-14,2021-11-30,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631247,2016-02-21,9945000,매각,중고품,구형화,2016-04-14,2020-09-10,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631250,2016-02-21,9945000,매각,중고품,활용부서부재,2016-04-14,2020-05-20,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631251,2016-02-21,9945000,매각,중고품,구형화,2016-04-14,2019-10-14,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631252,2016-02-21,9945000,매각,폐품,내구연한 경과,2016-04-14,2020-10-01,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631254,2016-02-21,9945000,매각,중고품,구형화,2016-04-14,2024-05-11,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631258,2016-02-21,9945000,매각,중고품,구형화,2016-04-14,2017-10-02,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631261,2016-02-21,9945000,매각,정비필요품,수리비용과다,2016-04-14,2025-11-25,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631264,2016-02-21,9945000,매각,폐품,내구연한 경과,2016-04-14,2020-01-19,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631268,2016-02-21,9945000,매각,폐품,내구연한 경과,2016-04-14,2024-03-05,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202231299,2022-12-20,10534000,매각,폐품,내구연한 경과,2022-12-25,2025-09-05,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202231304,2022-12-20,10534000,매각,폐품,내구연한 경과,2022-12-25,2025-09-05,10
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201931333,2019-03-21,758000,매각,중고품,구형화,2019-03-25,2025-08-30,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201931334,2019-03-21,758000,매각,중고품,구형화,2019-03-25,2021-11-22,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201531337,2015-08-09,1080000,폐기,정비필요품,수리비용과다,2015-10-07,2024-08-11,5
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201531338,2015-08-31,29237000,매각,정비필요품,수리비용과다,2015-10-24,2021-07-12,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201531339,2015-08-31,29237000,매각,정비필요품,수리비용과다,2015-10-24,2020-12-14,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201531342,2015-08-31,29237000,매각,중고품,활용부서부재,2015-10-24,2019-07-20,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201531344,2015-08-31,29237000,매각,폐품,내구연한 경과,2015-10-24,2025-06-27,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201531347,2015-08-31,29237000,매각,중고품,구형화,2015-10-24,2024-05-03,7
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201531360,2015-08-04,1587000,매각,폐품,내구연한 경과,2015-09-27,2018-12-10,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201531361,2015-08-04,1587000,매각,폐품,내구연한 경과,2015-09-27,2025-05-13,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201531363,2015-08-04,1587000,매각,정비필요품,수리비용과다,2015-09-27,2023-11-30,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201531364,2015-08-04,1587000,폐기,중고품,구형화,2015-09-27,2025-09-16,5
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201731365,2017-07-20,340000,매각,신품,활용부서부재,2017-07-24,2021-03-05,4
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201731371,2017-07-20,340000,매각,정비필요품,수리비용과다,2017-07-24,2022-11-12,4
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202131381,2021-06-08,190000,매각,정비필요품,수리비용과다,2021-07-11,2025-07-31,10
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201731432,2017-10-02,2499000,매각,정비필요품,수리비용과다,2017-11-18,2021-08-16,8
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201531437,2015-05-19,1930000,매각,중고품,구형화,2015-07-14,2019-05-14,8
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201531439,2015-05-19,1930000,매각,정비필요품,수리비용과다,2015-07-14,2017-03-30,8
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201831444,2018-11-01,5330000,매각,중고품,구형화,2018-12-22,2020-08-21,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201831448,2018-11-01,5330000,폐기,중고품,구형화,2018-12-22,2025-04-05,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201831451,2018-11-01,5330000,매각,중고품,구형화,2018-12-22,2021-07-01,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201831452,2018-11-01,5330000,매각,정비필요품,수리비용과다,2018-12-22,2025-06-03,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201831453,2018-11-01,5330000,매각,폐품,내구연한 경과,2018-12-22,2025-11-20,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201831454,2018-11-01,5330000,매각,폐품,내구연한 경과,2018-12-22,2022-11-05,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201831458,2018-11-01,5330000,매각,폐품,내구연한 경과,2018-12-22,2022-10-18,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201831459,2018-11-01,5330000,폐기,중고품,구형화,2018-12-22,2021-10-03,10
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202031474,2020-06-24,545000,매각,정비필요품,수리비용과다,2020-07-01,2025-10-24,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202031475,2020-06-24,545000,매각,폐품,내구연한 경과,2020-07-01,2024-05-01,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202031476,2020-06-24,545000,매각,중고품,구형화,2020-07-01,2024-05-20,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201731479,2017-10-27,377000,매각,중고품,활용부서부재,2017-12-26,2022-03-02,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202231488,2022-07-31,7285000,매각,폐품,내구연한 경과,2022-08-04,2025-02-09,5
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202031496,2020-01-29,27423000,매각,정비필요품,수리비용과다,2020-02-02,2021-08-28,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202031497,2020-01-29,27423000,매각,정비필요품,수리비용과다,2020-02-02,2022-01-17,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202031498,2020-01-29,27423000,매각,정비필요품,수리비용과다,2020-02-02,2025-06-09,7
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201631503,2016-06-01,508000,폐기,중고품,활용부서부재,2016-07-16,2025-12-26,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201631505,2016-06-01,508000,매각,폐품,내구연한 경과,2016-07-16,2023-10-24,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201631506,2016-06-01,508000,매각,폐품,내구연한 경과,2016-07-16,2024-11-18,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201631507,2016-06-01,508000,매각,중고품,활용부서부재,2016-07-16,2025-09-22,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201731521,2017-06-05,196000,매각,중고품,구형화,2017-06-07,2024-04-12,5
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201731528,2017-11-28,7042000,매각,정비필요품,수리비용과다,2017-12-01,2019-04-26,8
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201731530,2017-11-28,7042000,매각,폐품,내구연한 경과,2017-12-01,2024-11-13,8
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201731533,2017-11-28,7042000,매각,정비필요품,수리비용과다,2017-12-01,2022-11-29,8
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202131534,2021-01-15,1301000,매각,중고품,구형화,2021-02-27,2024-09-12,5
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202231539,2022-01-15,2170000,매각,폐품,내구연한 경과,2022-03-04,2024-10-11,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202231542,2022-01-15,2170000,매각,정비필요품,수리비용과다,2022-03-04,2025-10-04,10
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201631557,2016-11-16,2085000,매각,중고품,구형화,2016-11-17,2024-06-23,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201631559,2016-11-16,2085000,폐기,폐품,내구연한 경과,2016-11-17,2023-04-29,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201631560,2016-11-16,2085000,매각,중고품,활용부서부재,2016-11-17,2019-01-09,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201631562,2016-11-16,2085000,매각,폐품,내구연한 경과,2016-11-17,2022-12-23,5
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202031565,2020-04-18,11662000,폐기,폐품,내구연한 경과,2020-06-04,2024-12-01,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202031567,2020-04-18,11662000,매각,정비필요품,수리비용과다,2020-06-04,2024-09-29,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202031570,2020-04-18,11662000,매각,중고품,활용부서부재,2020-06-04,2023-07-23,6
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201531574,2015-05-30,245000,매각,폐품,내구연한 경과,2015-06-03,2022-05-17,5
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201931584,2019-01-09,17369000,폐기,중고품,구형화,2019-01-10,2023-07-22,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201931585,2019-01-09,17369000,매각,폐품,내구연한 경과,2019-01-10,2024-03-03,7
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202131594,2021-07-28,1752000,매각,폐품,내구연한 경과,2021-08-04,2025-09-21,10
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201831600,2018-07-29,7032000,멸실,중고품,활용부서부재,2018-07-31,2025-10-02,6
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201831601,2018-07-29,7032000,폐기,중고품,활용부서부재,2018-07-31,2023-03-15,6
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202131608,2021-03-26,4201000,매각,폐품,내구연한 경과,2021-05-01,2024-04-16,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202131617,2021-03-26,4201000,매각,중고품,구형화,2021-05-01,2024-01-13,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202131626,2021-03-26,4201000,매각,폐품,내구연한 경과,2021-05-01,2025-07-15,10
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201631632,2016-01-15,28605000,매각,중고품,활용부서부재,2016-02-27,2020-03-18,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201631633,2016-01-15,28605000,매각,중고품,구형화,2016-02-27,2022-03-14,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201631634,2016-01-15,28605000,매각,중고품,활용부서부재,2016-02-27,2019-02-16,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201631635,2016-01-15,28605000,매각,폐품,내구연한 경과,2016-02-27,2022-11-09,7
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201631649,2016-05-07,2889000,매각,정비필요품,수리비용과다,2016-06-09,2019-04-18,6
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631651,2016-10-14,4088000,매각,정비필요품,수리비용과다,2016-10-20,2018-04-29,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631656,2016-10-14,4088000,매각,정비필요품,수리비용과다,2016-10-20,2025-01-07,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631657,2016-10-14,4088000,매각,중고품,활용부서부재,2016-10-20,2023-08-27,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201631662,2016-10-14,4088000,매각,폐품,내구연한 경과,2016-10-20,2024-12-16,10
4322261025578661,"허브, Belkin, (US)INC002, 7port",M202031668,2020-01-14,878000,매각,폐품,내구연한 경과,2020-02-22,2023-04-24,5
4322261025578661,"허브, Belkin, (US)INC002, 7port",M202031672,2020-01-14,878000,매각,폐품,내구연한 경과,2020-02-22,2024-08-08,5
4322261025578661,"허브, Belkin, (US)INC002, 7port",M202031674,2020-01-14,878000,매각,중고품,구형화,2020-02-22,2025-05-26,5
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202031678,2020-07-09,2267000,매각,폐품,내구연한 경과,2020-07-16,2023-05-23,10
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202031679,2020-07-09,2267000,매각,중고품,구형화,2020-07-16,2025-10-25,10
4322261025578661,"허브, Belkin, (US)INC002, 7port",M201531693,2015-07-04,524000,매각,중고품,활용부서부재,2015-08-13,2021-07-13,5
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201731695,2017-05-20,8227000,매각,폐품,내구연한 경과,2017-07-15,2023-11-07,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201731698,2017-05-20,8227000,매각,폐품,내구연한 경과,2017-07-15,2021-06-13,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201731700,2017-05-20,8227000,매각,정비필요품,수리비용과다,2017-07-15,2022-11-10,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201731703,2017-05-20,8227000,폐기,중고품,활용부서부재,2017-07-15,2025-11-19,10
