G2B_목록번호,G2B_목록명,캠퍼스,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,승인상태,취득정리구분,운용부서코드,비고,유효시작일자,유효종료일자,수량
5610170622575869,회의용탁자,서울,2005-05-21,780000,2005-05-26,학생지원팀(서울),운용,9,확정,자체구입,A124,,2005-05-26,2099-12-31,3
5610170622575869,회의용탁자,서울,2005-05-21,780000,2005-05-26,학생지원팀(서울),취득,9,확정,자체구입,A124,,2005-05-26,2005-05-25,3
5610170622575869,회의용탁자,서울,2005-06-09,731000,2005-06-15,학생지원팀(서울),운용,9,확정,자체구입,A124,,2005-06-15,2099-12-31,1
5610170622575869,회의용탁자,서울,2005-06-09,731000,2005-06-15,학생지원팀(서울),취득,9,확정,자체구입,A124,,2005-06-15,2005-06-14,1
5610170622575869,회의용탁자,서울,2005-07-21,754000,2005-07-27,학생지원팀(서울),운용,9,확정,자체구입,A124,,2005-07-27,2099-12-31,1
5610170622575869,회의용탁자,서울,2005-07-21,754000,2005-07-27,학생지원팀(서울),취득,9,확정,자체구입,A124,,2005-07-27,2005-07-26,1
5610170622575869,회의용탁자,서울,2005-07-28,764000,2005-07-31,커리어개발팀(서울),운용,9,확정,자체구입,A125,,2005-07-31,2099-12-31,1
5610170622575869,회의용탁자,서울,2005-07-28,764000,2005-07-31,커리어개발팀(서울),취득,9,확정,자체구입,A125,,2005-07-31,2005-07-30,1
5610170622575869,회의용탁자,서울,2005-09-02,689000,2005-09-12,공학대학RC행정팀(ERICA),운용,9,확정,자체구입,C352,학과 공용 기자재 확충,2005-09-12,2099-12-31,1
5610170622575869,회의용탁자,서울,2005-09-02,689000,2005-09-12,공학대학RC행정팀(ERICA),취득,9,확정,자체구입,C352,학과 공용 기자재 확충,2005-09-12,2005-09-11,1
5610170622575869,회의용탁자,서울,2005-09-02,689000,2005-09-12,학생지원팀(ERICA),운용,9,확정,자체구입,A320,학과 공용 기자재 확충,2005-09-12,2099-12-31,1
5610170622575869,회의용탁자,서울,2005-09-02,689000,2005-09-12,학생지원팀(ERICA),취득,9,확정,자체구입,A320,학과 공용 기자재 확충,2005-09-12,2005-09-11,1
5610170622575869,회의용탁자,서울,2005-09-02,689000,2005-09-12,학생지원팀(서울),운용,9,확정,자체구입,A124,학과 공용 기자재 확충,2005-09-12,2099-12-31,14
5610170622575869,회의용탁자,서울,2005-09-02,689000,2005-09-12,학생지원팀(서울),취득,9,확정,자체구입,A124,학과 공용 기자재 확충,2005-09-12,2005-09-11,14
5610170622575869,회의용탁자,서울,2005-10-01,728000,2005-10-06,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,,2005-10-06,2099-12-31,1
5610170622575869,회의용탁자,서울,2005-10-01,728000,2005-10-06,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,,2005-10-06,2005-10-05,1
5610170622575869,회의용탁자,서울,2005-10-23,717000,2005-10-30,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,,2005-10-30,2099-12-31,1
5610170622575869,회의용탁자,서울,2005-10-23,717000,2005-10-30,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,,2005-10-30,2005-10-29,1
5610170622575869,회의용탁자,서울,2005-11-07,702000,2005-11-23,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,학과 공용 기자재 확충,2005-11-23,2099-12-31,18
5610170622575869,회의용탁자,서울,2005-11-07,702000,2005-11-23,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,학과 공용 기자재 확충,2005-11-23,2005-11-22,18
5610170622575869,회의용탁자,서울,2005-11-12,702000,2005-11-30,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,학과 공용 기자재 확충,2005-11-30,2099-12-31,12
5610170622575869,회의용탁자,서울,2005-11-12,702000,2005-11-30,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,학과 공용 기자재 확충,2005-11-30,2005-11-29,12
5610170622575869,회의용탁자,서울,2005-11-12,702000,2005-11-30,학생지원팀(ERICA),운용,9,확정,자체구입,A320,학과 공용 기자재 확충,2005-11-30,2099-12-31,1
5610170622575869,회의용탁자,서울,2005-11-12,702000,2005-11-30,학생지원팀(ERICA),취득,9,확정,자체구입,A320,학과 공용 기자재 확충,2005-11-30,2005-11-29,1
5610170622575869,회의용탁자,서울,2006-01-13,770000,2006-01-17,인문과학대학RC행정팀(서울),운용,9,확정,자체구입,C188,,2006-01-17,2099-12-31,3
5610170622575869,회의용탁자,서울,2006-01-13,770000,2006-01-17,인문과학대학RC행정팀(서울),취득,9,확정,자체구입,C188,,2006-01-17,2006-01-16,3
5610170622575869,회의용탁자,서울,2006-03-01,694000,2006-03-13,,운용,9,확정,자체구입,C182,학과 공용 기자재 확충,2006-03-13,2099-12-31,1
5610170622575869,회의용탁자,서울,2006-03-01,694000,2006-03-13,,취득,9,확정,자체구입,C182,학과 공용 기자재 확충,2006-03-13,2006-03-12,1
5610170622575869,회의용탁자,서울,2006-03-01,694000,2006-03-13,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,학과 공용 기자재 확충,2006-03-13,2099-12-31,16
5610170622575869,회의용탁자,서울,2006-03-01,694000,2006-03-13,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,학과 공용 기자재 확충,2006-03-13,2006-03-12,16
5610170622575869,회의용탁자,서울,2006-03-24,718000,2006-04-09,학생지원팀(서울),운용,9,확정,자체구입,A124,학과 공용 기자재 확충,2006-04-09,2099-12-31,12
5610170622575869,회의용탁자,서울,2006-03-24,718000,2006-04-09,학생지원팀(서울),취득,9,확정,자체구입,A124,학과 공용 기자재 확충,2006-04-09,2006-04-08,12
5610170622575869,회의용탁자,서울,2006-03-26,720000,2006-03-29,커리어개발팀(서울),운용,9,확정,자체구입,A125,,2006-03-29,2099-12-31,2
5610170622575869,회의용탁자,서울,2006-03-26,720000,2006-03-29,커리어개발팀(서울),취득,9,확정,자체구입,A125,,2006-03-29,2006-03-28,2
5610170622575869,회의용탁자,서울,2006-04-07,747000,2006-04-17,커리어개발팀(서울),운용,9,확정,자체구입,A125,학과 공용 기자재 확충,2006-04-17,2099-12-31,14
5610170622575869,회의용탁자,서울,2006-04-07,747000,2006-04-17,커리어개발팀(서울),취득,9,확정,자체구입,A125,학과 공용 기자재 확충,2006-04-17,2006-04-16,14
5610170622575869,회의용탁자,서울,2006-04-20,752000,2006-04-27,커리어개발팀(서울),운용,9,확정,자체구입,A125,,2006-04-27,2099-12-31,1
5610170622575869,회의용탁자,서울,2006-04-20,752000,2006-04-27,커리어개발팀(서울),취득,9,확정,자체구입,A125,,2006-04-27,2006-04-26,1
5610170622575869,회의용탁자,서울,2006-04-23,722000,2006-04-29,사회과학대학RC행정팀(서울),운용,9,확정,자체구입,C190,,2006-04-29,2099-12-31,3
5610170622575869,회의용탁자,서울,2006-04-23,722000,2006-04-29,사회과학대학RC행정팀(서울),취득,9,확정,자체구입,C190,,2006-04-29,2006-04-28,3
5610170622575869,회의용탁자,서울,2006-07-02,727000,2006-07-07,학생지원팀(서울),운용,9,확정,자체구입,A124,,2006-07-07,2099-12-31,3
5610170622575869,회의용탁자,서울,2006-07-02,727000,2006-07-07,학생지원팀(서울),취득,9,확정,자체구입,A124,,2006-07-07,2006-07-06,3
5610170622575869,회의용탁자,서울,2006-07-05,716000,2006-07-11,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,,2006-07-11,2099-12-31,1
5610170622575869,회의용탁자,서울,2006-07-05,716000,2006-07-11,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,,2006-07-11,2006-07-10,1
5610170622575869,회의용탁자,서울,2006-08-19,727000,2006-08-26,학생지원팀(서울),운용,9,확정,자체구입,A124,,2006-08-26,2099-12-31,2
5610170622575869,회의용탁자,서울,2006-08-19,727000,2006-08-26,학생지원팀(서울),취득,9,확정,자체구입,A124,,2006-08-26,2006-08-25,2
5610170622575869,회의용탁자,서울,2006-10-17,732000,2006-10-20,커리어개발팀(서울),운용,9,확정,자체구입,A125,,2006-10-20,2099-12-31,3
5610170622575869,회의용탁자,서울,2006-10-17,732000,2006-10-20,커리어개발팀(서울),취득,9,확정,자체구입,A125,,2006-10-20,2006-10-19,3
5610170622575869,회의용탁자,서울,2006-11-05,724000,2006-11-12,학생지원팀(서울),운용,9,확정,자체제작,A124,,2006-11-12,2099-12-31,1
5610170622575869,회의용탁자,서울,2006-11-05,724000,2006-11-12,학생지원팀(서울),취득,9,확정,자체제작,A124,,2006-11-12,2006-11-11,1
5610170622575869,회의용탁자,서울,2007-01-17,785000,2007-01-24,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,,2007-01-24,2099-12-31,2
5610170622575869,회의용탁자,서울,2007-01-17,785000,2007-01-24,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,,2007-01-24,2007-01-23,2
5610170622575869,회의용탁자,서울,2007-03-02,762000,2007-03-07,학생지원팀(서울),운용,9,확정,자체구입,A124,,2007-03-07,2099-12-31,2
5610170622575869,회의용탁자,서울,2007-03-02,762000,2007-03-07,학생지원팀(서울),취득,9,확정,자체구입,A124,,2007-03-07,2007-03-06,2
5610170622575869,회의용탁자,서울,2007-03-11,782000,2007-03-15,학생지원팀(서울),운용,9,확정,자체구입,A124,,2007-03-15,2099-12-31,1
5610170622575869,회의용탁자,서울,2007-03-11,782000,2007-03-15,학생지원팀(서울),취득,9,확정,자체구입,A124,,2007-03-15,2007-03-14,1
5610170622575869,회의용탁자,서울,2007-05-11,777000,2007-05-14,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,,2007-05-14,2099-12-31,1
5610170622575869,회의용탁자,서울,2007-05-11,777000,2007-05-14,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,,2007-05-14,2007-05-13,1
5610170622575869,회의용탁자,서울,2007-05-16,748000,2007-05-23,인문과학대학RC행정팀(서울),운용,9,확정,자체구입,C188,,2007-05-23,2099-12-31,1
5610170622575869,회의용탁자,서울,2007-05-16,748000,2007-05-23,인문과학대학RC행정팀(서울),취득,9,확정,자체구입,C188,,2007-05-23,2007-05-22,1
5610170622575869,회의용탁자,서울,2007-05-25,754000,2007-05-30,사회과학대학RC행정팀(서울),운용,9,확정,자체구입,C190,,2007-05-30,2099-12-31,1
5610170622575869,회의용탁자,서울,2007-05-25,754000,2007-05-30,사회과학대학RC행정팀(서울),취득,9,확정,자체구입,C190,,2007-05-30,2007-05-29,1
5610170622575869,회의용탁자,서울,2007-07-02,720000,2007-07-08,학생지원팀(서울),운용,9,확정,자체구입,A124,,2007-07-08,2099-12-31,1
5610170622575869,회의용탁자,서울,2007-07-02,720000,2007-07-08,학생지원팀(서울),취득,9,확정,자체구입,A124,,2007-07-08,2007-07-07,1
5610170622575869,회의용탁자,서울,2007-07-10,759000,2007-07-13,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,,2007-07-13,2099-12-31,1
5610170622575869,회의용탁자,서울,2007-07-10,759000,2007-07-13,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,,2007-07-13,2007-07-12,1
5610170622575869,회의용탁자,서울,2007-10-25,779000,2007-10-29,사회과학대학RC행정팀(서울),운용,9,확정,자체구입,C190,,2007-10-29,2099-12-31,1
5610170622575869,회의용탁자,서울,2007-10-25,779000,2007-10-29,사회과학대학RC행정팀(서울),취득,9,확정,자체구입,C190,,2007-10-29,2007-10-28,1
5610170622575869,회의용탁자,서울,2007-11-20,739000,2007-11-27,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,,2007-11-27,2099-12-31,3
5610170622575869,회의용탁자,서울,2007-11-20,739000,2007-11-27,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,,2007-11-27,2007-11-26,3
5610170622575869,회의용탁자,서울,2008-01-03,782000,2008-01-07,학생지원팀(서울),운용,9,확정,자체구입,A124,,2008-01-07,2099-12-31,3
5610170622575869,회의용탁자,서울,2008-01-03,782000,2008-01-07,학생지원팀(서울),취득,9,확정,자체구입,A124,,2008-01-07,2008-01-06,3
5610170622575869,회의용탁자,서울,2008-01-20,750000,2008-01-24,커리어개발팀(서울),운용,9,확정,기증,A125,,2008-01-24,2099-12-31,3
5610170622575869,회의용탁자,서울,2008-01-20,750000,2008-01-24,커리어개발팀(서울),취득,9,확정,기증,A125,,2008-01-24,2008-01-23,3
5610170622575869,회의용탁자,서울,2008-03-26,729000,2008-03-30,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,,2008-03-30,2099-12-31,1
5610170622575869,회의용탁자,서울,2008-03-26,729000,2008-03-30,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,,2008-03-30,2008-03-29,1
5610170622575869,회의용탁자,서울,2008-05-27,763000,2008-05-30,소프트웨어융합대학RC행정팀(ERICA),운용,9,확정,자체구입,C354,,2008-05-30,2099-12-31,1
5610170622575869,회의용탁자,서울,2008-05-27,763000,2008-05-30,소프트웨어융합대학RC행정팀(ERICA),취득,9,확정,자체구입,C354,,2008-05-30,2008-05-29,1
5610170622575869,회의용탁자,서울,2008-05-27,763000,2008-05-30,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,,2008-05-30,2099-12-31,2
5610170622575869,회의용탁자,서울,2008-05-27,763000,2008-05-30,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,,2008-05-30,2008-05-29,2
5610170622575869,회의용탁자,서울,2008-06-08,757000,2008-06-14,학생지원팀(서울),운용,9,확정,자체구입,A124,,2008-06-14,2099-12-31,3
5610170622575869,회의용탁자,서울,2008-06-08,757000,2008-06-14,학생지원팀(서울),취득,9,확정,자체구입,A124,,2008-06-14,2008-06-13,3
5610170622575869,회의용탁자,서울,2008-07-24,744000,2008-07-28,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,,2008-07-28,2099-12-31,3
5610170622575869,회의용탁자,서울,2008-07-24,744000,2008-07-28,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,,2008-07-28,2008-07-27,3
5610170622575869,회의용탁자,서울,2008-07-25,773000,2008-08-01,학생지원팀(서울),운용,9,확정,자체구입,A124,,2008-08-01,2099-12-31,3
5610170622575869,회의용탁자,서울,2008-07-25,773000,2008-08-01,학생지원팀(서울),취득,9,확정,자체구입,A124,,2008-08-01,2008-07-31,3
5610170622575869,회의용탁자,서울,2008-07-28,718000,2008-08-05,사회과학대학RC행정팀(서울),운용,9,확정,자체구입,C190,학과 공용 기자재 확충,2008-08-05,2099-12-31,18
5610170622575869,회의용탁자,서울,2008-07-28,718000,2008-08-05,사회과학대학RC행정팀(서울),취득,9,확정,자체구입,C190,학과 공용 기자재 확충,2008-08-05,2008-08-04,18
5610170622575869,회의용탁자,서울,2008-09-18,695000,2008-09-25,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,학과 공용 기자재 확충,2008-09-25,2099-12-31,10
5610170622575869,회의용탁자,서울,2008-09-18,695000,2008-09-25,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,학과 공용 기자재 확충,2008-09-25,2008-09-24,10
5610170622575869,회의용탁자,서울,2008-09-23,726000,2008-09-29,학생지원팀(서울),운용,9,확정,자체구입,A124,,2008-09-29,2099-12-31,2
5610170622575869,회의용탁자,서울,2008-09-23,726000,2008-09-29,학생지원팀(서울),취득,9,확정,자체구입,A124,,2008-09-29,2008-09-28,2
5610170622575869,회의용탁자,서울,2008-09-24,788000,2008-10-01,커리어개발팀(서울),운용,9,확정,기증,A125,,2008-10-01,2099-12-31,3
5610170622575869,회의용탁자,서울,2008-09-24,788000,2008-10-01,커리어개발팀(서울),취득,9,확정,기증,A125,,2008-10-01,2008-09-30,3
5610170622575869,회의용탁자,서울,2008-12-01,761000,2008-12-04,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,,2008-12-04,2099-12-31,3
5610170622575869,회의용탁자,서울,2008-12-01,761000,2008-12-04,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,,2008-12-04,2008-12-03,3
5610170622575869,회의용탁자,서울,2008-12-23,786000,2008-12-26,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,,2008-12-26,2099-12-31,2
5610170622575869,회의용탁자,서울,2008-12-23,786000,2008-12-26,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,,2008-12-26,2008-12-25,2
5610170622575869,회의용탁자,서울,2009-01-11,746000,2009-01-20,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,학과 공용 기자재 확충,2009-01-20,2099-12-31,15
5610170622575869,회의용탁자,서울,2009-01-11,746000,2009-01-20,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,학과 공용 기자재 확충,2009-01-20,2009-01-19,15
5610170622575869,회의용탁자,서울,2009-02-14,772000,2009-02-17,사회과학대학RC행정팀(서울),운용,9,확정,자체구입,C190,,2009-02-17,2099-12-31,3
5610170622575869,회의용탁자,서울,2009-02-14,772000,2009-02-17,사회과학대학RC행정팀(서울),취득,9,확정,자체구입,C190,,2009-02-17,2009-02-16,3
5610170622575869,회의용탁자,서울,2009-04-28,740000,2009-05-08,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,학과 공용 기자재 확충,2009-05-08,2099-12-31,15
5610170622575869,회의용탁자,서울,2009-04-28,740000,2009-05-08,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,학과 공용 기자재 확충,2009-05-08,2009-05-07,15
5610170622575869,회의용탁자,서울,2009-04-28,740000,2009-05-08,학생지원팀(ERICA),운용,9,확정,자체구입,A320,학과 공용 기자재 확충,2009-05-08,2099-12-31,1
5610170622575869,회의용탁자,서울,2009-04-28,740000,2009-05-08,학생지원팀(ERICA),취득,9,확정,자체구입,A320,학과 공용 기자재 확충,2009-05-08,2009-05-07,1
5610170622575869,회의용탁자,서울,2009-05-04,746000,2009-05-11,커리어개발팀(서울),운용,9,확정,자체구입,A125,,2009-05-11,2099-12-31,3
5610170622575869,회의용탁자,서울,2009-05-04,746000,2009-05-11,커리어개발팀(서울),취득,9,확정,자체구입,A125,,2009-05-11,2009-05-10,3
5610170622575869,회의용탁자,서울,2009-06-24,730000,2009-07-04,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,학과 공용 기자재 확충,2009-07-04,2099-12-31,12
5610170622575869,회의용탁자,서울,2009-06-24,730000,2009-07-04,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,학과 공용 기자재 확충,2009-07-04,2009-07-03,12
5610170622575869,회의용탁자,서울,2009-07-01,721000,2009-07-12,사회과학대학RC행정팀(서울),운용,9,확정,자체구입,C190,학과 공용 기자재 확충,2009-07-12,2099-12-31,13
5610170622575869,회의용탁자,서울,2009-07-01,721000,2009-07-12,사회과학대학RC행정팀(서울),취득,9,확정,자체구입,C190,학과 공용 기자재 확충,2009-07-12,2009-07-11,13
5610170622575869,회의용탁자,서울,2009-07-01,721000,2009-07-12,시설팀(ERICA),운용,9,확정,자체구입,A351,학과 공용 기자재 확충,2009-07-12,2099-12-31,1
5610170622575869,회의용탁자,서울,2009-07-01,721000,2009-07-12,시설팀(ERICA),취득,9,확정,자체구입,A351,학과 공용 기자재 확충,2009-07-12,2009-07-11,1
5610170622575869,회의용탁자,서울,2009-07-22,783000,2009-07-26,학생지원팀(서울),운용,9,확정,자체구입,A124,,2009-07-26,2099-12-31,2
5610170622575869,회의용탁자,서울,2009-07-22,783000,2009-07-26,학생지원팀(서울),취득,9,확정,자체구입,A124,,2009-07-26,2009-07-25,2
5610170622575869,회의용탁자,서울,2009-09-06,749000,2009-09-11,커리어개발팀(서울),운용,9,확정,자체구입,A125,,2009-09-11,2099-12-31,3
5610170622575869,회의용탁자,서울,2009-09-06,749000,2009-09-11,커리어개발팀(서울),취득,9,확정,자체구입,A125,,2009-09-11,2009-09-10,3
5610170622575869,회의용탁자,서울,2009-09-14,743000,2009-09-18,학생지원팀(서울),운용,9,확정,자체구입,A124,,2009-09-18,2099-12-31,2
5610170622575869,회의용탁자,서울,2009-09-14,743000,2009-09-18,학생지원팀(서울),취득,9,확정,자체구입,A124,,2009-09-18,2009-09-17,2
5610170622575869,회의용탁자,서울,2009-11-11,717000,2009-11-21,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,학과 공용 기자재 확충,2009-11-21,2099-12-31,17
5610170622575869,회의용탁자,서울,2009-11-11,717000,2009-11-21,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,학과 공용 기자재 확충,2009-11-21,2009-11-20,17
5610170622575869,회의용탁자,서울,2009-12-08,713000,2009-12-24,공학대학RC행정팀(ERICA),운용,9,확정,자체구입,C352,학과 공용 기자재 확충,2009-12-24,2099-12-31,1
5610170622575869,회의용탁자,서울,2009-12-08,713000,2009-12-24,공학대학RC행정팀(ERICA),취득,9,확정,자체구입,C352,학과 공용 기자재 확충,2009-12-24,2009-12-23,1
5610170622575869,회의용탁자,서울,2009-12-08,713000,2009-12-24,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,학과 공용 기자재 확충,2009-12-24,2099-12-31,16
5610170622575869,회의용탁자,서울,2009-12-08,713000,2009-12-24,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,학과 공용 기자재 확충,2009-12-24,2009-12-23,16
5610170622575869,회의용탁자,서울,2009-12-17,732000,2009-12-27,사회과학대학RC행정팀(서울),운용,9,확정,자체구입,C190,학과 공용 기자재 확충,2009-12-27,2099-12-31,16
5610170622575869,회의용탁자,서울,2009-12-17,732000,2009-12-27,사회과학대학RC행정팀(서울),취득,9,확정,자체구입,C190,학과 공용 기자재 확충,2009-12-27,2009-12-26,16
5610170622575869,회의용탁자,서울,2014-07-20,773000,2014-07-23,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,,2014-07-23,2099-12-31,1
5610170622575869,회의용탁자,서울,2014-07-20,773000,2014-07-23,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,,2014-07-23,2014-07-22,1
5610170622575869,회의용탁자,서울,2014-09-22,775000,2014-10-10,경상대학RC행정팀(ERICA),운용,9,확정,자체구입,C364,학과 공용 기자재 확충,2014-10-10,2099-12-31,1
5610170622575869,회의용탁자,서울,2014-09-22,775000,2014-10-10,경상대학RC행정팀(ERICA),취득,9,확정,자체구입,C364,학과 공용 기자재 확충,2014-10-10,2014-10-09,1
5610170622575869,회의용탁자,서울,2014-09-22,775000,2014-10-10,인문과학대학RC행정팀(서울),운용,9,확정,자체구입,C188,학과 공용 기자재 확충,2014-10-10,2099-12-31,17
5610170622575869,회의용탁자,서울,2014-09-22,775000,2014-10-10,인문과학대학RC행정팀(서울),취득,9,확정,자체구입,C188,학과 공용 기자재 확충,2014-10-10,2014-10-09,17
5610170622575869,회의용탁자,서울,2015-04-04,760000,2015-04-08,학생지원팀(서울),운용,9,확정,자체구입,A124,,2015-04-08,2099-12-31,1
5610170622575869,회의용탁자,서울,2015-04-04,760000,2015-04-08,학생지원팀(서울),취득,9,확정,자체구입,A124,,2015-04-08,2015-04-07,1
5610170622575869,회의용탁자,서울,2015-04-24,738000,2015-05-12,학생지원팀(서울),운용,9,확정,자체구입,A124,학과 공용 기자재 확충,2015-05-12,2099-12-31,16
5610170622575869,회의용탁자,서울,2015-04-24,738000,2015-05-12,학생지원팀(서울),취득,9,확정,자체구입,A124,학과 공용 기자재 확충,2015-05-12,2015-05-11,16
5610170622575869,회의용탁자,서울,2015-05-04,758000,2015-05-24,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,학과 공용 기자재 확충,2015-05-24,2099-12-31,18
5610170622575869,회의용탁자,서울,2015-05-04,758000,2015-05-24,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,학과 공용 기자재 확충,2015-05-24,2015-05-23,18
5610170622575869,회의용탁자,서울,2015-06-29,790000,2015-07-04,학생지원팀(서울),운용,9,확정,자체구입,A124,,2015-07-04,2099-12-31,1
5610170622575869,회의용탁자,서울,2015-06-29,790000,2015-07-04,학생지원팀(서울),취득,9,확정,자체구입,A124,,2015-07-04,2015-07-03,1
5610170622575869,회의용탁자,서울,2015-07-10,819000,2015-07-15,학생지원팀(서울),운용,9,확정,자체구입,A124,,2015-07-15,2099-12-31,3
5610170622575869,회의용탁자,서울,2015-07-10,819000,2015-07-15,학생지원팀(서울),취득,9,확정,자체구입,A124,,2015-07-15,2015-07-14,3
5610170622575869,회의용탁자,서울,2015-08-30,771000,2015-09-04,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,,2015-09-04,2099-12-31,2
5610170622575869,회의용탁자,서울,2015-08-30,771000,2015-09-04,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,,2015-09-04,2015-09-03,2
5610170622575869,회의용탁자,서울,2016-01-02,812000,2016-01-08,자연과학대학RC행정팀(서울),운용,9,확정,기증,C192,,2016-01-08,2099-12-31,1
5610170622575869,회의용탁자,서울,2016-01-02,812000,2016-01-08,자연과학대학RC행정팀(서울),취득,9,확정,기증,C192,,2016-01-08,2016-01-07,1
5610170622575869,회의용탁자,서울,2016-01-11,823000,2016-01-14,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,,2016-01-14,2099-12-31,3
5610170622575869,회의용탁자,서울,2016-01-11,823000,2016-01-14,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,,2016-01-14,2016-01-13,3
5610170622575869,회의용탁자,서울,2016-01-28,765000,2016-02-16,학생지원팀(서울),운용,9,확정,자체구입,A124,학과 공용 기자재 확충,2016-02-16,2099-12-31,12
5610170622575869,회의용탁자,서울,2016-01-28,765000,2016-02-16,학생지원팀(서울),취득,9,확정,자체구입,A124,학과 공용 기자재 확충,2016-02-16,2016-02-15,12
5610170622575869,회의용탁자,서울,2016-02-12,782000,2016-02-23,인문과학대학RC행정팀(서울),운용,9,확정,자체구입,C188,학과 공용 기자재 확충,2016-02-23,2099-12-31,11
5610170622575869,회의용탁자,서울,2016-02-12,782000,2016-02-23,인문과학대학RC행정팀(서울),취득,9,확정,자체구입,C188,학과 공용 기자재 확충,2016-02-23,2016-02-22,11
5610170622575869,회의용탁자,서울,2016-02-17,793000,2016-02-20,,운용,9,확정,자체구입,A125,,2016-02-20,2099-12-31,1
5610170622575869,회의용탁자,서울,2016-02-17,793000,2016-02-20,,취득,9,확정,자체구입,A125,,2016-02-20,2016-02-19,1
5610170622575869,회의용탁자,서울,2016-02-17,793000,2016-02-20,커리어개발팀(서울),운용,9,확정,자체구입,A125,,2016-02-20,2099-12-31,1
5610170622575869,회의용탁자,서울,2016-02-17,793000,2016-02-20,커리어개발팀(서울),취득,9,확정,자체구입,A125,,2016-02-20,2016-02-19,1
5610170622575869,회의용탁자,서울,2016-02-24,779000,2016-03-11,글로벌문화통상대학RC행정팀(ERICA),운용,9,확정,자체구입,C360,학과 공용 기자재 확충,2016-03-11,2099-12-31,1
5610170622575869,회의용탁자,서울,2016-02-24,779000,2016-03-11,글로벌문화통상대학RC행정팀(ERICA),취득,9,확정,자체구입,C360,학과 공용 기자재 확충,2016-03-11,2016-03-10,1
5610170622575869,회의용탁자,서울,2016-02-24,779000,2016-03-11,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,학과 공용 기자재 확충,2016-03-11,2099-12-31,11
5610170622575869,회의용탁자,서울,2016-02-24,779000,2016-03-11,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,학과 공용 기자재 확충,2016-03-11,2016-03-10,11
5610170622575869,회의용탁자,서울,2016-02-24,779000,2016-03-11,학생지원팀(ERICA),운용,9,확정,자체구입,A320,학과 공용 기자재 확충,2016-03-11,2099-12-31,1
5610170622575869,회의용탁자,서울,2016-02-24,779000,2016-03-11,학생지원팀(ERICA),취득,9,확정,자체구입,A320,학과 공용 기자재 확충,2016-03-11,2016-03-10,1
