G2B_목록번호,G2B_목록명,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,수량
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-04-04,8110000,2022-05-31,,반납,10,5
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-04-04,8110000,2022-05-31,,불용,10,2
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-04-04,8110000,2022-05-31,,처분,10,2
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-04-04,8110000,2022-05-31,경상대학RC행정팀(ERICA),운용,10,31
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-04-06,2273000,2022-05-21,,반납,10,1
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-04-06,2273000,2022-05-21,,불용,10,1
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-04-06,2273000,2022-05-21,,처분,10,2
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-04-06,2273000,2022-05-21,경상대학RC행정팀(ERICA),운용,10,7
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-05-14,3878000,2022-05-18,,반납,10,1
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-05-14,3878000,2022-05-18,,불용,10,2
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-05-14,3878000,2022-05-18,,처분,10,2
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-05-14,3878000,2022-05-18,소프트웨어융합대학RC행정팀(ERICA),운용,10,12
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-05-16,1059000,2022-07-05,,반납,10,1
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-05-16,1059000,2022-07-05,,처분,10,1
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-05-16,1059000,2022-07-05,경상대학RC행정팀(ERICA),운용,10,3
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-06-08,5675000,2022-07-17,,반납,10,2
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-06-08,5675000,2022-07-17,,불용,10,1
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-06-08,5675000,2022-07-17,,처분,10,5
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-06-08,5675000,2022-07-17,소프트웨어융합대학RC행정팀(ERICA),운용,10,17
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-07-02,1558000,2022-07-07,,반납,10,1
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-07-02,1558000,2022-07-07,,처분,10,1
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-07-02,1558000,2022-07-07,경상대학RC행정팀(ERICA),운용,10,5
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-07-26,7456000,2022-09-23,,불용,10,2
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-07-26,7456000,2022-09-23,,처분,10,2
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-07-26,7456000,2022-09-23,글로벌문화통상대학RC행정팀(ERICA),운용,10,31
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-08-25,3157000,2022-10-20,,불용,10,1
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-08-25,3157000,2022-10-20,,처분,10,1
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-08-25,3157000,2022-10-20,공학대학RC행정팀(ERICA),운용,10,12
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-09-22,3361000,2022-10-26,,반납,10,2
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-09-22,3361000,2022-10-26,,불용,10,2
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-09-22,3361000,2022-10-26,글로벌문화통상대학RC행정팀(ERICA),운용,10,12
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-09-23,1179000,2022-10-23,,처분,10,1
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-09-23,1179000,2022-10-23,경상대학RC행정팀(ERICA),운용,10,4
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-10-01,5214000,2022-10-31,,반납,10,3
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-10-01,5214000,2022-10-31,,불용,10,3
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-10-01,5214000,2022-10-31,,처분,10,2
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-10-01,5214000,2022-10-31,경상대학RC행정팀(ERICA),운용,10,15
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-10-14,7778000,2022-10-15,,반납,10,2
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-10-14,7778000,2022-10-15,,처분,10,7
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-10-14,7778000,2022-10-15,시설팀(ERICA),운용,10,28
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-10-14,8175000,2022-10-20,,반납,10,6
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-10-14,8175000,2022-10-20,,불용,10,1
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-10-14,8175000,2022-10-20,,처분,10,6
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-10-14,8175000,2022-10-20,글로벌문화통상대학RC행정팀(ERICA),운용,10,25
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-10-26,9645000,2022-12-04,,반납,10,5
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-10-26,9645000,2022-12-04,,불용,10,5
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-10-26,9645000,2022-12-04,,처분,10,5
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-10-26,9645000,2022-12-04,경상대학RC행정팀(ERICA),운용,10,28
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-12-01,2655000,2023-01-20,,처분,10,3
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-12-01,2655000,2023-01-20,소프트웨어융합대학RC행정팀(ERICA),운용,10,8
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-12-21,7919000,2023-02-17,,반납,10,6
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-12-21,7919000,2023-02-17,,불용,10,2
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-12-21,7919000,2023-02-17,,처분,10,1
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-12-21,7919000,2023-02-17,공학대학RC행정팀(ERICA),운용,10,26
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-12-31,8112000,2023-02-02,,반납,10,6
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-12-31,8112000,2023-02-02,,처분,10,6
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-12-31,8112000,2023-02-02,경상대학RC행정팀(ERICA),운용,10,25
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-01-31,4498000,2023-03-18,학생지원팀(ERICA),운용,10,19
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-02-06,3824000,2023-02-07,경상대학RC행정팀(ERICA),운용,10,19
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-02-11,4430000,2023-02-13,소프트웨어융합대학RC행정팀(ERICA),운용,10,21
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-02-12,4678000,2023-02-18,소프트웨어융합대학RC행정팀(ERICA),운용,10,21
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-02-28,9180000,2023-04-04,소프트웨어융합대학RC행정팀(ERICA),운용,10,44
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-03-02,11249000,2023-04-07,학생지원팀(ERICA),운용,10,47
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-03-26,10383000,2023-03-31,시설팀(ERICA),운용,10,46
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-03-26,11129000,2023-04-02,소프트웨어융합대학RC행정팀(ERICA),운용,10,46
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-04-25,4041000,2023-05-27,소프트웨어융합대학RC행정팀(ERICA),운용,10,18
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-04-29,2782000,2023-05-01,공학대학RC행정팀(ERICA),운용,10,14
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-05-05,3594000,2023-06-05,공학대학RC행정팀(ERICA),운용,10,18
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-05-10,8038000,2023-06-21,글로벌문화통상대학RC행정팀(ERICA),운용,10,40
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-06-19,4950000,2023-06-24,시설팀(ERICA),운용,10,23
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-07-08,5717000,2023-08-16,경상대학RC행정팀(ERICA),운용,10,27
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-07-09,2010000,2023-08-21,소프트웨어융합대학RC행정팀(ERICA),운용,10,9
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-07-09,9094000,2023-08-08,학생지원팀(ERICA),운용,10,41
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-08-14,4311000,2023-09-15,시설팀(ERICA),운용,10,18
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-09-01,9331000,2023-10-15,시설팀(ERICA),운용,10,44
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-10-26,11730000,2023-11-29,시설팀(ERICA),운용,10,49
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-10-30,5223000,2023-11-02,학생지원팀(ERICA),운용,10,24
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-11-12,5478000,2023-11-18,학생지원팀(ERICA),운용,10,24
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-12-13,2116000,2024-01-21,글로벌문화통상대학RC행정팀(ERICA),운용,10,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-12-27,7455000,2024-01-27,소프트웨어융합대학RC행정팀(ERICA),운용,10,34
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-12-27,10509000,2024-02-17,글로벌문화통상대학RC행정팀(ERICA),운용,10,48
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-02-15,4312000,2024-02-22,글로벌문화통상대학RC행정팀(ERICA),운용,10,21
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-03-05,2255000,2024-04-23,글로벌문화통상대학RC행정팀(ERICA),운용,10,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-03-08,5226000,2024-05-03,소프트웨어융합대학RC행정팀(ERICA),운용,10,26
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-03-15,7217000,2024-03-19,경상대학RC행정팀(ERICA),운용,10,34
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-04-03,11041000,2024-04-07,공학대학RC행정팀(ERICA),운용,10,50
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-04-21,7280000,2024-04-26,소프트웨어융합대학RC행정팀(ERICA),운용,10,35
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-05-06,4519000,2024-05-09,소프트웨어융합대학RC행정팀(ERICA),운용,10,19
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-05-10,1842000,2024-06-20,글로벌문화통상대학RC행정팀(ERICA),운용,10,8
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-06-19,6786000,2024-08-03,학생지원팀(ERICA),운용,10,29
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-07-11,11692000,2024-07-16,시설팀(ERICA),운용,10,50
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-07-12,9189000,2024-07-17,시설팀(ERICA),운용,10,39
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-08-25,6447000,2024-09-01,소프트웨어융합대학RC행정팀(ERICA),운용,10,28
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-09-26,8378000,2024-09-27,공학대학RC행정팀(ERICA),운용,10,41
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-09-27,9771000,2024-10-03,시설팀(ERICA),운용,10,46
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-10-11,8066000,2024-11-24,시설팀(ERICA),운용,10,35
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-10-11,8580000,2024-12-06,소프트웨어융합대학RC행정팀(ERICA),운용,10,41
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-10-16,10340000,2024-10-19,경상대학RC행정팀(ERICA),운용,10,49
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-10-26,7913000,2024-11-02,학생지원팀(ERICA),운용,10,39
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-11-25,7410000,2024-12-30,공학대학RC행정팀(ERICA),운용,10,35
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-12-07,10229000,2025-02-03,시설팀(ERICA),운용,10,46
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-12-20,1367000,2024-12-25,경상대학RC행정팀(ERICA),운용,10,6
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-12-25,4029000,2025-02-21,시설팀(ERICA),운용,10,18
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-12-26,3951000,2025-02-24,글로벌문화통상대학RC행정팀(ERICA),운용,10,19
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-03-08,4245000,2025-05-04,공학대학RC행정팀(ERICA),운용,10,20
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-03-14,9304000,2025-05-12,글로벌문화통상대학RC행정팀(ERICA),운용,10,43
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-03-30,1590000,2025-04-03,학생지원팀(ERICA),운용,10,7
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-03-30,3194000,2025-05-16,학생지원팀(ERICA),운용,10,14
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-04-11,8036000,2025-04-14,글로벌문화통상대학RC행정팀(ERICA),운용,10,34
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-05-09,7281000,2025-06-26,소프트웨어융합대학RC행정팀(ERICA),운용,10,31
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-05-14,8120000,2025-05-16,공학대학RC행정팀(ERICA),운용,10,40
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-05-28,8779000,2025-07-10,소프트웨어융합대학RC행정팀(ERICA),운용,10,42
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-06-04,1171000,2025-06-08,글로벌문화통상대학RC행정팀(ERICA),운용,10,5
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-06-25,8539000,2025-07-01,학생지원팀(ERICA),운용,10,40
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-07-11,3135000,2025-07-15,글로벌문화통상대학RC행정팀(ERICA),운용,10,13
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-07-12,6175000,2025-09-09,학생지원팀(ERICA),운용,10,29
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-07-15,11448000,2025-07-21,공학대학RC행정팀(ERICA),운용,10,48
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-08-08,11069000,2025-10-03,소프트웨어융합대학RC행정팀(ERICA),운용,10,49
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-08-20,5636000,2025-10-02,학생지원팀(ERICA),운용,10,28
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-08-21,4934000,2025-10-17,소프트웨어융합대학RC행정팀(ERICA),운용,10,21
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-08-21,5975000,2025-10-10,소프트웨어융합대학RC행정팀(ERICA),운용,10,30
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-10-08,9643000,2025-11-25,학생지원팀(ERICA),운용,10,48
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-10-14,1365000,2025-10-17,소프트웨어융합대학RC행정팀(ERICA),운용,10,6
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2025-12-17,5106000,2026-01-24,글로벌문화통상대학RC행정팀(ERICA),운용,10,24
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-01-24,8866000,2015-01-25,,반납,10,9
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-01-24,8866000,2015-01-25,,처분,10,9
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-01-24,8866000,2015-01-25,글로벌문화통상대학RC행정팀(ERICA),운용,10,27
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-02-07,3911000,2015-03-29,,반납,10,2
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-02-07,3911000,2015-03-29,,처분,10,4
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-02-07,3911000,2015-03-29,경상대학RC행정팀(ERICA),운용,10,15
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-02-17,4153000,2015-04-05,,반납,10,6
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-02-17,4153000,2015-04-05,,처분,10,9
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-02-17,4153000,2015-04-05,소프트웨어융합대학RC행정팀(ERICA),운용,10,7
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-02-19,7785000,2015-02-25,,반납,10,7
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-02-19,7785000,2015-02-25,,불용,10,2
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-02-19,7785000,2015-02-25,,처분,10,20
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-02-19,7785000,2015-02-25,글로벌문화통상대학RC행정팀(ERICA),운용,10,18
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-03-10,2650000,2015-04-20,,반납,10,2
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-03-10,2650000,2015-04-20,,불용,10,1
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-03-10,2650000,2015-04-20,,처분,10,2
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-03-10,2650000,2015-04-20,글로벌문화통상대학RC행정팀(ERICA),운용,10,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-04-06,9549000,2015-05-15,,반납,10,12
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-04-06,9549000,2015-05-15,,불용,10,2
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-04-06,9549000,2015-05-15,,처분,10,11
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-04-06,9549000,2015-05-15,소프트웨어융합대학RC행정팀(ERICA),운용,10,24
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-05-07,3662000,2015-05-09,,반납,10,3
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-05-07,3662000,2015-05-09,,불용,10,3
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-05-07,3662000,2015-05-09,,처분,10,5
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-05-07,3662000,2015-05-09,글로벌문화통상대학RC행정팀(ERICA),운용,10,9
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-06-10,2039000,2015-06-13,,반납,10,2
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-06-10,2039000,2015-06-13,,불용,10,2
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-06-10,2039000,2015-06-13,,처분,10,3
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-06-10,2039000,2015-06-13,학생지원팀(ERICA),운용,10,4
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-06-22,6871000,2015-06-28,,반납,10,9
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-06-22,6871000,2015-06-28,,불용,10,4
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-06-22,6871000,2015-06-28,,처분,10,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-06-22,6871000,2015-06-28,소프트웨어융합대학RC행정팀(ERICA),운용,10,12
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-06-28,6342000,2015-06-29,,반납,10,7
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-06-28,6342000,2015-06-29,,불용,10,3
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-06-28,6342000,2015-06-29,,처분,10,7
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-06-28,6342000,2015-06-29,소프트웨어융합대학RC행정팀(ERICA),운용,10,20
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-08-04,2612000,2015-09-10,,반납,10,3
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-08-04,2612000,2015-09-10,,불용,10,2
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-08-04,2612000,2015-09-10,,처분,10,4
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-08-04,2612000,2015-09-10,소프트웨어융합대학RC행정팀(ERICA),운용,10,6
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-08-09,1145000,2015-08-10,,처분,10,3
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-08-09,1145000,2015-08-10,시설팀(ERICA),운용,10,4
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-09-20,5930000,2015-09-25,,반납,10,7
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-09-20,5930000,2015-09-25,,불용,10,2
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-09-20,5930000,2015-09-25,,처분,10,8
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-09-20,5930000,2015-09-25,글로벌문화통상대학RC행정팀(ERICA),운용,10,19
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-09-23,1892000,2015-11-13,,반납,10,2
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-09-23,1892000,2015-11-13,,처분,10,2
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-09-23,1892000,2015-11-13,학생지원팀(ERICA),운용,10,6
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-10-15,4032000,2015-10-21,,반납,10,8
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-10-15,4032000,2015-10-21,,처분,10,3
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-10-15,4032000,2015-10-21,글로벌문화통상대학RC행정팀(ERICA),운용,10,13
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-10-16,841000,2015-12-15,,처분,10,1
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-10-16,841000,2015-12-15,학생지원팀(ERICA),운용,10,4
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-10-23,1001000,2015-11-30,,불용,10,1
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-10-23,1001000,2015-11-30,,처분,10,2
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-10-23,1001000,2015-11-30,시설팀(ERICA),운용,10,3
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-10-30,7489000,2015-12-02,,반납,10,9
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-10-30,7489000,2015-12-02,,불용,10,4
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-10-30,7489000,2015-12-02,,처분,10,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-10-30,7489000,2015-12-02,공학대학RC행정팀(ERICA),운용,10,17
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-11-08,3231000,2015-11-14,,반납,10,1
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-11-08,3231000,2015-11-14,,처분,10,9
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2015-11-08,3231000,2015-11-14,글로벌문화통상대학RC행정팀(ERICA),운용,10,8
