G2B_목록번호,G2B_목록명,캠퍼스,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,승인상태,취득정리구분,운용부서코드,비고,수량
5611210224128496,작업용의자,ERICA,2007-10-08,176000,2007-10-12,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체구입,C354,,1
5611210224128496,작업용의자,ERICA,2007-10-08,258000,2007-10-13,공학대학RC행정팀(ERICA),운용,8,확정,자체구입,C352,,2
5611210224128496,작업용의자,ERICA,2007-10-08,258000,2007-10-13,공학대학RC행정팀(ERICA),처분,8,확정,자체구입,C352,,1
5611210224128496,작업용의자,ERICA,2007-10-22,1155000,2007-11-10,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,5
5611210224128496,작업용의자,ERICA,2007-10-22,1155000,2007-11-10,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,10
5611210224128496,작업용의자,ERICA,2008-01-12,261000,2008-01-18,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체구입,C354,,3
5611210224128496,작업용의자,ERICA,2008-01-12,1501000,2008-02-01,시설팀(ERICA),운용,8,확정,자체구입,A351,노후 강의실 집기 일괄 교체,7
5611210224128496,작업용의자,ERICA,2008-01-12,1501000,2008-02-01,시설팀(ERICA),처분,8,확정,자체구입,A351,노후 강의실 집기 일괄 교체,12
5611210224128496,작업용의자,ERICA,2008-02-08,264000,2008-02-14,시설팀(ERICA),처분,8,확정,자체구입,A351,,3
5611210224128496,작업용의자,ERICA,2008-02-15,82000,2008-02-20,시설팀(ERICA),운용,8,확정,자체구입,A351,사무환경 개선,1
5611210224128496,작업용의자,ERICA,2008-02-15,249000,2008-02-18,공학대학RC행정팀(ERICA),불용,8,확정,자체구입,C352,,1
5611210224128496,작업용의자,ERICA,2008-02-15,249000,2008-02-18,공학대학RC행정팀(ERICA),운용,8,확정,자체구입,C352,,2
5611210224128496,작업용의자,ERICA,2008-04-07,255000,2008-04-14,시설팀(ERICA),운용,8,확정,자체구입,A351,,2
5611210224128496,작업용의자,ERICA,2008-04-07,255000,2008-04-14,시설팀(ERICA),처분,8,확정,자체구입,A351,,1
5611210224128496,작업용의자,ERICA,2008-06-23,246000,2008-06-30,경상대학RC행정팀(ERICA),처분,8,확정,자체구입,C364,,3
5611210224128496,작업용의자,ERICA,2008-07-23,1008000,2008-08-08,경상대학RC행정팀(ERICA),운용,8,확정,자체구입,C364,노후 강의실 집기 일괄 교체,5
5611210224128496,작업용의자,ERICA,2008-07-23,1008000,2008-08-08,경상대학RC행정팀(ERICA),처분,8,확정,자체구입,C364,노후 강의실 집기 일괄 교체,6
5611210224128496,작업용의자,ERICA,2008-07-23,1008000,2008-08-08,경상대학RC행정팀(ERICA),취득,8,확정,자체구입,C364,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2008-09-09,174000,2008-09-13,경상대학RC행정팀(ERICA),불용,8,확정,자체구입,C364,노후 집기 교체,1
5611210224128496,작업용의자,ERICA,2008-09-09,174000,2008-09-13,경상대학RC행정팀(ERICA),운용,8,확정,자체구입,C364,노후 집기 교체,1
5611210224128496,작업용의자,ERICA,2008-10-22,82000,2008-10-27,경상대학RC행정팀(ERICA),처분,8,확정,자체구입,C364,,1
5611210224128496,작업용의자,ERICA,2008-11-18,255000,2008-11-25,경상대학RC행정팀(ERICA),운용,8,확정,자체구입,C364,,2
5611210224128496,작업용의자,ERICA,2008-11-18,255000,2008-11-25,경상대학RC행정팀(ERICA),처분,8,확정,자체구입,C364,,1
5611210224128496,작업용의자,ERICA,2008-12-03,246000,2008-12-06,글로벌문화통상대학RC행정팀(ERICA),운용,8,확정,자체구입,C360,,2
5611210224128496,작업용의자,ERICA,2008-12-03,246000,2008-12-06,글로벌문화통상대학RC행정팀(ERICA),처분,8,확정,자체구입,C360,,1
5611210224128496,작업용의자,ERICA,2009-01-18,172000,2009-01-24,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체구입,C354,,2
5611210224128496,작업용의자,ERICA,2009-02-04,261000,2009-02-11,경상대학RC행정팀(ERICA),운용,8,확정,자체구입,C364,,3
5611210224128496,작업용의자,ERICA,2009-03-03,1482000,2009-03-18,공학대학RC행정팀(ERICA),운용,8,확정,자체구입,C352,노후 강의실 집기 일괄 교체,7
5611210224128496,작업용의자,ERICA,2009-03-03,1482000,2009-03-18,공학대학RC행정팀(ERICA),처분,8,확정,자체구입,C352,노후 강의실 집기 일괄 교체,12
5611210224128496,작업용의자,ERICA,2009-03-04,83000,2009-03-08,학생지원팀(ERICA),처분,8,확정,자체구입,A320,사무환경 개선,1
5611210224128496,작업용의자,ERICA,2009-04-14,948000,2009-04-25,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,3
5611210224128496,작업용의자,ERICA,2009-04-14,948000,2009-04-25,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,9
5611210224128496,작업용의자,ERICA,2009-05-26,172000,2009-06-02,학생지원팀(ERICA),운용,8,확정,자체구입,A320,,1
5611210224128496,작업용의자,ERICA,2009-05-26,172000,2009-06-02,학생지원팀(ERICA),처분,8,확정,자체구입,A320,,1
5611210224128496,작업용의자,ERICA,2009-06-22,87000,2009-06-28,공학대학RC행정팀(ERICA),취득,8,확정,자체구입,C352,,1
5611210224128496,작업용의자,ERICA,2009-07-14,85000,2009-07-21,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체구입,C354,,1
5611210224128496,작업용의자,ERICA,2009-08-04,1170000,2009-08-21,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,5
5611210224128496,작업용의자,ERICA,2009-08-04,1170000,2009-08-21,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,10
5611210224128496,작업용의자,ERICA,2009-08-07,770000,2009-08-25,글로벌문화통상대학RC행정팀(ERICA),불용,8,확정,기증,C360,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2009-08-07,770000,2009-08-25,글로벌문화통상대학RC행정팀(ERICA),처분,8,확정,기증,C360,노후 강의실 집기 일괄 교체,8
5611210224128496,작업용의자,ERICA,2009-08-07,770000,2009-08-25,글로벌문화통상대학RC행정팀(ERICA),취득,8,확정,기증,C360,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2009-08-09,172000,2009-08-12,시설팀(ERICA),운용,8,확정,자체구입,A351,,1
5611210224128496,작업용의자,ERICA,2009-08-09,172000,2009-08-12,시설팀(ERICA),처분,8,확정,자체구입,A351,,1
5611210224128496,작업용의자,ERICA,2009-09-16,264000,2009-09-20,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,,1
5611210224128496,작업용의자,ERICA,2009-09-16,264000,2009-09-20,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체구입,C354,,2
5611210224128496,작업용의자,ERICA,2009-09-18,178000,2009-09-25,공학대학RC행정팀(ERICA),운용,8,확정,자체구입,C352,사무환경 개선,1
5611210224128496,작업용의자,ERICA,2009-09-18,178000,2009-09-25,공학대학RC행정팀(ERICA),처분,8,확정,자체구입,C352,사무환경 개선,1
5611210224128496,작업용의자,ERICA,2009-10-07,810000,2009-10-27,글로벌문화통상대학RC행정팀(ERICA),운용,8,확정,자체구입,C360,노후 강의실 집기 일괄 교체,5
5611210224128496,작업용의자,ERICA,2009-10-07,810000,2009-10-27,글로벌문화통상대학RC행정팀(ERICA),처분,8,확정,자체구입,C360,노후 강의실 집기 일괄 교체,5
5611210224128496,작업용의자,ERICA,2009-12-12,1428000,2009-12-20,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,4
5611210224128496,작업용의자,ERICA,2009-12-12,1428000,2009-12-20,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,13
5611210224128496,작업용의자,ERICA,2013-09-24,1120000,2013-10-04,공학대학RC행정팀(ERICA),불용,8,확정,기증,C352,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2013-09-24,1120000,2013-10-04,공학대학RC행정팀(ERICA),운용,8,확정,기증,C352,노후 강의실 집기 일괄 교체,4
5611210224128496,작업용의자,ERICA,2013-09-24,1120000,2013-10-04,공학대학RC행정팀(ERICA),처분,8,확정,기증,C352,노후 강의실 집기 일괄 교체,9
5611210224128496,작업용의자,ERICA,2013-10-12,249000,2013-10-15,경상대학RC행정팀(ERICA),불용,8,확정,자체구입,C364,,1
5611210224128496,작업용의자,ERICA,2013-10-12,249000,2013-10-15,경상대학RC행정팀(ERICA),처분,8,확정,자체구입,C364,,2
5611210224128496,작업용의자,ERICA,2013-10-13,89000,2013-10-20,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,,1
5611210224128496,작업용의자,ERICA,2013-11-29,1328000,2013-12-18,경상대학RC행정팀(ERICA),운용,8,확정,자체구입,C364,노후 강의실 집기 일괄 교체,6
5611210224128496,작업용의자,ERICA,2013-11-29,1328000,2013-12-18,경상대학RC행정팀(ERICA),처분,8,확정,자체구입,C364,노후 강의실 집기 일괄 교체,10
5611210224128496,작업용의자,ERICA,2014-01-02,83000,2014-01-09,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체제작,C354,,1
5611210224128496,작업용의자,ERICA,2014-06-12,89000,2014-06-18,공학대학RC행정팀(ERICA),처분,8,확정,자체구입,C352,,1
5611210224128496,작업용의자,ERICA,2014-08-22,90000,2014-08-27,시설팀(ERICA),운용,8,확정,자체구입,A351,,1
5611210224128496,작업용의자,ERICA,2015-01-07,1640000,2015-01-25,학생지원팀(ERICA),운용,8,확정,자체구입,A320,노후 강의실 집기 일괄 교체,10
5611210224128496,작업용의자,ERICA,2015-01-07,1640000,2015-01-25,학생지원팀(ERICA),처분,8,확정,자체구입,A320,노후 강의실 집기 일괄 교체,10
5611210224128496,작업용의자,ERICA,2015-02-15,1032000,2015-02-26,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,6
5611210224128496,작업용의자,ERICA,2015-02-15,1032000,2015-02-26,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,6
5611210224128496,작업용의자,ERICA,2015-04-12,85000,2015-04-18,공학대학RC행정팀(ERICA),처분,8,확정,기증,C352,,1
5611210224128496,작업용의자,ERICA,2015-04-21,1566000,2015-05-01,학생지원팀(ERICA),운용,8,확정,자체구입,A320,노후 강의실 집기 일괄 교체,8
5611210224128496,작업용의자,ERICA,2015-04-21,1566000,2015-05-01,학생지원팀(ERICA),처분,8,확정,자체구입,A320,노후 강의실 집기 일괄 교체,10
5611210224128496,작업용의자,ERICA,2015-05-15,264000,2015-05-19,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,,1
5611210224128496,작업용의자,ERICA,2015-05-15,264000,2015-05-19,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체구입,C354,,2
5611210224128496,작업용의자,ERICA,2015-07-03,1392000,2015-07-15,소프트웨어융합대학RC행정팀(ERICA),불용,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,2
5611210224128496,작업용의자,ERICA,2015-07-03,1392000,2015-07-15,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,7
5611210224128496,작업용의자,ERICA,2015-07-03,1392000,2015-07-15,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,7
5611210224128496,작업용의자,ERICA,2015-07-22,85000,2015-07-26,학생지원팀(ERICA),처분,8,확정,자체구입,A320,노후 집기 교체,1
5611210224128496,작업용의자,ERICA,2015-11-22,984000,2015-11-30,,불용,8,확정,자체구입,C360,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2015-11-22,984000,2015-11-30,글로벌문화통상대학RC행정팀(ERICA),운용,8,확정,자체구입,C360,노후 강의실 집기 일괄 교체,6
5611210224128496,작업용의자,ERICA,2015-11-22,984000,2015-11-30,글로벌문화통상대학RC행정팀(ERICA),처분,8,확정,자체구입,C360,노후 강의실 집기 일괄 교체,5
5611210224128496,작업용의자,ERICA,2015-12-29,90000,2016-01-01,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체구입,C354,,1
5611210224128496,작업용의자,ERICA,2016-03-13,261000,2016-03-16,,반납,8,확정,자체구입,C364,,1
5611210224128496,작업용의자,ERICA,2016-03-13,261000,2016-03-16,경상대학RC행정팀(ERICA),운용,8,확정,자체구입,C364,,2
5611210224128496,작업용의자,ERICA,2016-05-18,84000,2016-05-23,글로벌문화통상대학RC행정팀(ERICA),운용,8,확정,자체구입,C360,사무환경 개선,1
5611210224128496,작업용의자,ERICA,2016-06-21,85000,2016-06-24,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,,1
5611210224128496,작업용의자,ERICA,2016-06-25,184000,2016-07-01,,처분,8,확정,자체구입,C364,,1
5611210224128496,작업용의자,ERICA,2016-06-25,184000,2016-07-01,경상대학RC행정팀(ERICA),운용,8,확정,자체구입,C364,,1
5611210224128496,작업용의자,ERICA,2016-07-05,172000,2016-07-08,시설팀(ERICA),운용,8,확정,자체구입,A351,사무환경 개선,1
5611210224128496,작업용의자,ERICA,2016-07-05,172000,2016-07-08,시설팀(ERICA),취득,8,확정,자체구입,A351,사무환경 개선,1
5611210224128496,작업용의자,ERICA,2016-08-28,84000,2016-09-02,시설팀(ERICA),운용,8,확정,자체구입,A351,노후 집기 교체,1
5611210224128496,작업용의자,ERICA,2016-09-10,174000,2016-09-15,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,,2
5611210224128496,작업용의자,ERICA,2016-09-10,1245000,2016-09-21,,반납,8,확정,자체구입,C364,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2016-09-10,1245000,2016-09-21,,처분,8,확정,자체구입,C364,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2016-09-10,1245000,2016-09-21,경상대학RC행정팀(ERICA),운용,8,확정,자체구입,C364,노후 강의실 집기 일괄 교체,6
5611210224128496,작업용의자,ERICA,2016-09-10,1245000,2016-09-21,경상대학RC행정팀(ERICA),처분,8,확정,자체구입,C364,노후 강의실 집기 일괄 교체,6
5611210224128496,작업용의자,ERICA,2016-09-10,1245000,2016-09-21,경상대학RC행정팀(ERICA),취득,8,확정,자체구입,C364,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2016-09-30,276000,2016-10-05,경상대학RC행정팀(ERICA),운용,8,확정,자체구입,C364,,1
5611210224128496,작업용의자,ERICA,2016-09-30,276000,2016-10-05,경상대학RC행정팀(ERICA),처분,8,확정,자체구입,C364,,2
5611210224128496,작업용의자,ERICA,2016-10-12,178000,2016-10-17,공학대학RC행정팀(ERICA),운용,8,확정,자체구입,C352,,2
5611210224128496,작업용의자,ERICA,2016-10-16,276000,2016-10-23,시설팀(ERICA),운용,8,확정,자체구입,A351,,2
5611210224128496,작업용의자,ERICA,2016-10-16,276000,2016-10-23,시설팀(ERICA),처분,8,확정,자체구입,A351,,1
5611210224128496,작업용의자,ERICA,2016-10-18,261000,2016-10-23,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,,2
5611210224128496,작업용의자,ERICA,2016-10-18,261000,2016-10-23,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체구입,C354,,1
5611210224128496,작업용의자,ERICA,2016-10-23,92000,2016-10-26,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체구입,C354,,1
5611210224128496,작업용의자,ERICA,2016-10-27,264000,2016-10-31,공학대학RC행정팀(ERICA),운용,8,확정,자체구입,C352,,3
5611210224128496,작업용의자,ERICA,2016-11-12,1520000,2016-11-29,,불용,8,확정,자체구입,A351,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2016-11-12,1520000,2016-11-29,,처분,8,확정,자체구입,A351,노후 강의실 집기 일괄 교체,3
5611210224128496,작업용의자,ERICA,2016-11-12,1520000,2016-11-29,시설팀(ERICA),운용,8,확정,자체구입,A351,노후 강의실 집기 일괄 교체,6
5611210224128496,작업용의자,ERICA,2016-11-12,1520000,2016-11-29,시설팀(ERICA),처분,8,확정,자체구입,A351,노후 강의실 집기 일괄 교체,8
5611210224128496,작업용의자,ERICA,2016-11-12,1520000,2016-11-29,시설팀(ERICA),취득,8,확정,자체구입,A351,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2016-12-03,90000,2016-12-10,경상대학RC행정팀(ERICA),운용,8,확정,자체구입,C364,,1
5611210224128496,작업용의자,ERICA,2017-01-17,182000,2017-01-20,,처분,8,확정,자체구입,C354,,1
5611210224128496,작업용의자,ERICA,2017-01-17,182000,2017-01-20,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,,1
5611210224128496,작업용의자,ERICA,2017-01-17,264000,2017-01-20,,반납,8,확정,자체구입,C352,,1
5611210224128496,작업용의자,ERICA,2017-01-17,264000,2017-01-20,공학대학RC행정팀(ERICA),운용,8,확정,자체구입,C352,,1
5611210224128496,작업용의자,ERICA,2017-01-17,264000,2017-01-20,공학대학RC행정팀(ERICA),처분,8,확정,자체구입,C352,,1
5611210224128496,작업용의자,ERICA,2017-01-17,1305000,2017-01-30,,처분,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2017-01-17,1305000,2017-01-30,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,7
5611210224128496,작업용의자,ERICA,2017-01-17,1305000,2017-01-30,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,6
5611210224128496,작업용의자,ERICA,2017-01-17,1305000,2017-01-30,소프트웨어융합대학RC행정팀(ERICA),취득,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2017-05-24,273000,2017-05-27,,처분,8,확정,자체구입,A351,노후 집기 교체,1
5611210224128496,작업용의자,ERICA,2017-05-24,273000,2017-05-27,시설팀(ERICA),운용,8,확정,자체구입,A351,노후 집기 교체,2
5611210224128496,작업용의자,ERICA,2017-06-05,90000,2017-06-12,학생지원팀(ERICA),운용,8,확정,자체구입,A320,,1
5611210224128496,작업용의자,ERICA,2017-06-09,880000,2017-06-20,,처분,8,확정,자체구입,C352,노후 강의실 집기 일괄 교체,2
5611210224128496,작업용의자,ERICA,2017-06-09,880000,2017-06-20,공학대학RC행정팀(ERICA),운용,8,확정,자체구입,C352,노후 강의실 집기 일괄 교체,3
5611210224128496,작업용의자,ERICA,2017-06-09,880000,2017-06-20,공학대학RC행정팀(ERICA),처분,8,확정,자체구입,C352,노후 강의실 집기 일괄 교체,5
5611210224128496,작업용의자,ERICA,2017-08-14,168000,2017-08-18,경상대학RC행정팀(ERICA),운용,8,확정,자체구입,C364,,1
5611210224128496,작업용의자,ERICA,2017-08-14,168000,2017-08-18,경상대학RC행정팀(ERICA),처분,8,확정,자체구입,C364,,1
5611210224128496,작업용의자,ERICA,2017-09-23,89000,2017-09-27,공학대학RC행정팀(ERICA),처분,8,확정,자체구입,C352,,1
5611210224128496,작업용의자,ERICA,2017-10-02,1615000,2017-10-21,,반납,8,확정,자체구입,C352,노후 강의실 집기 일괄 교체,2
5611210224128496,작업용의자,ERICA,2017-10-02,1615000,2017-10-21,,처분,8,확정,자체구입,C352,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2017-10-02,1615000,2017-10-21,공학대학RC행정팀(ERICA),운용,8,확정,자체구입,C352,노후 강의실 집기 일괄 교체,14
5611210224128496,작업용의자,ERICA,2017-10-02,1615000,2017-10-21,공학대학RC행정팀(ERICA),처분,8,확정,자체구입,C352,노후 강의실 집기 일괄 교체,2
5611210224128496,작업용의자,ERICA,2017-10-13,186000,2017-10-17,학생지원팀(ERICA),운용,8,확정,자체구입,A320,사무환경 개선,2
5611210224128496,작업용의자,ERICA,2017-12-16,273000,2017-12-21,,반납,8,확정,자체구입,C352,노후 집기 교체,1
5611210224128496,작업용의자,ERICA,2017-12-16,273000,2017-12-21,,처분,8,확정,자체구입,C352,노후 집기 교체,1
5611210224128496,작업용의자,ERICA,2017-12-16,273000,2017-12-21,공학대학RC행정팀(ERICA),운용,8,확정,자체구입,C352,노후 집기 교체,1
5611210224128496,작업용의자,ERICA,2018-01-05,93000,2018-01-08,,처분,8,확정,자체구입,C354,,1
5611210224128496,작업용의자,ERICA,2018-01-09,258000,2018-01-14,,처분,8,확정,자체구입,C354,,1
5611210224128496,작업용의자,ERICA,2018-01-09,258000,2018-01-14,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,,1
5611210224128496,작업용의자,ERICA,2018-01-09,258000,2018-01-14,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체구입,C354,,1
5611210224128496,작업용의자,ERICA,2018-02-09,972000,2018-02-18,,반납,8,확정,자체구입,C364,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2018-02-09,972000,2018-02-18,경상대학RC행정팀(ERICA),운용,8,확정,자체구입,C364,노후 강의실 집기 일괄 교체,9
5611210224128496,작업용의자,ERICA,2018-02-09,972000,2018-02-18,경상대학RC행정팀(ERICA),처분,8,확정,자체구입,C364,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2018-02-09,972000,2018-02-18,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2018-03-24,1496000,2018-04-08,,반납,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,2
5611210224128496,작업용의자,ERICA,2018-03-24,1496000,2018-04-08,,처분,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2018-03-24,1496000,2018-04-08,,처분,8,확정,자체구입,C364,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2018-03-24,1496000,2018-04-08,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,10
5611210224128496,작업용의자,ERICA,2018-03-24,1496000,2018-04-08,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,3
5611210224128496,작업용의자,ERICA,2018-05-30,1056000,2018-06-17,,처분,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,2
5611210224128496,작업용의자,ERICA,2018-05-30,1056000,2018-06-17,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,10
5611210224128496,작업용의자,ERICA,2018-06-16,264000,2018-06-23,,처분,8,확정,자체구입,C360,,1
5611210224128496,작업용의자,ERICA,2018-06-16,264000,2018-06-23,글로벌문화통상대학RC행정팀(ERICA),운용,8,확정,자체구입,C360,,2
5611210224128496,작업용의자,ERICA,2018-06-27,276000,2018-07-01,,처분,8,확정,자체구입,C364,,1
5611210224128496,작업용의자,ERICA,2018-06-27,276000,2018-07-01,경상대학RC행정팀(ERICA),운용,8,확정,자체구입,C364,,1
5611210224128496,작업용의자,ERICA,2018-06-27,276000,2018-07-01,경상대학RC행정팀(ERICA),처분,8,확정,자체구입,C364,,1
5611210224128496,작업용의자,ERICA,2018-07-26,810000,2018-08-11,,처분,8,확정,자체구입,C360,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2018-07-26,810000,2018-08-11,글로벌문화통상대학RC행정팀(ERICA),불용,8,확정,자체구입,C360,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2018-07-26,810000,2018-08-11,글로벌문화통상대학RC행정팀(ERICA),운용,8,확정,자체구입,C360,노후 강의실 집기 일괄 교체,7
5611210224128496,작업용의자,ERICA,2018-07-26,810000,2018-08-11,글로벌문화통상대학RC행정팀(ERICA),처분,8,확정,자체구입,C360,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2018-07-28,174000,2018-08-01,,처분,8,확정,자체구입,C352,,1
5611210224128496,작업용의자,ERICA,2018-07-28,174000,2018-08-01,공학대학RC행정팀(ERICA),운용,8,확정,자체구입,C352,,1
5611210224128496,작업용의자,ERICA,2018-08-03,264000,2018-08-06,,처분,8,확정,자체구입,C364,,1
5611210224128496,작업용의자,ERICA,2018-08-03,264000,2018-08-06,경상대학RC행정팀(ERICA),운용,8,확정,자체구입,C364,,1
5611210224128496,작업용의자,ERICA,2018-08-03,264000,2018-08-06,경상대학RC행정팀(ERICA),처분,8,확정,자체구입,C364,,1
5611210224128496,작업용의자,ERICA,2018-09-06,1260000,2018-09-21,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,13
5611210224128496,작업용의자,ERICA,2018-09-06,1260000,2018-09-21,소프트웨어융합대학RC행정팀(ERICA),처분,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,2
5611210224128496,작업용의자,ERICA,2019-01-14,170000,2019-01-21,시설팀(ERICA),운용,8,확정,자체구입,A351,,2
5611210224128496,작업용의자,ERICA,2019-04-24,810000,2019-05-04,,반납,8,확정,자체구입,C360,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2019-04-24,810000,2019-05-04,글로벌문화통상대학RC행정팀(ERICA),운용,8,확정,자체구입,C360,노후 강의실 집기 일괄 교체,9
5611210224128496,작업용의자,ERICA,2022-07-04,1392000,2022-07-23,,처분,8,확정,자체구입,C364,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2022-07-04,1392000,2022-07-23,경상대학RC행정팀(ERICA),운용,8,확정,자체구입,C364,노후 강의실 집기 일괄 교체,15
5611210224128496,작업용의자,ERICA,2022-10-20,89000,2022-10-25,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,,1
5611210224128496,작업용의자,ERICA,2023-01-05,95000,2023-01-08,시설팀(ERICA),운용,8,확정,자체구입,A351,,1
5611210224128496,작업용의자,ERICA,2023-01-20,1260000,2023-02-06,,처분,8,확정,자체구입,C352,노후 강의실 집기 일괄 교체,1
5611210224128496,작업용의자,ERICA,2023-01-20,1260000,2023-02-06,공학대학RC행정팀(ERICA),운용,8,확정,자체구입,C352,노후 강의실 집기 일괄 교체,13
5611210224128496,작업용의자,ERICA,2023-02-25,996000,2023-03-13,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,노후 강의실 집기 일괄 교체,12
5611210224128496,작업용의자,ERICA,2023-04-23,91000,2023-04-26,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,노후 집기 교체,1
5611210224128496,작업용의자,ERICA,2023-06-19,273000,2023-06-23,경상대학RC행정팀(ERICA),운용,8,확정,자체구입,C364,노후 집기 교체,3
5611210224128496,작업용의자,ERICA,2023-10-20,90000,2023-10-23,공학대학RC행정팀(ERICA),운용,8,확정,자체구입,C352,,1
5611210224128496,작업용의자,ERICA,2024-02-18,270000,2024-02-23,소프트웨어융합대학RC행정팀(ERICA),운용,8,확정,자체구입,C354,,3
5611210224128496,작업용의자,ERICA,2024-02-19,91000,2024-02-26,학생지원팀(ERICA),운용,8,확정,자체구입,A320,노후 집기 교체,1
