G2B_목록번호,G2B_목록명,물품고유번호,캠퍼스,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,출력상태,승인상태,취득정리구분,운용부서코드,구매배치ID,구매배치수량,대량구매여부,부서예산등급,부서교체성향,부서관리성향,월평균사용시간,주당사용일수,공용장비여부,수업사용여부,사용강도지수,비고,운용확정일자
5611210224128496,작업용의자,M200700466,서울,2007-07-26,81000,2007-08-05,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2007004093,11,1,LOW,0.95,0.99,117.0,5.0,1.0,0.0,0.835,노후 강의실 집기 일괄 교체,2007-08-05
5611210224128496,작업용의자,M200700467,서울,2007-07-26,81000,2007-08-05,인문과학대학RC행정팀(서울),처분,8,미출력,확정,자체구입,C188,B2007004093,11,1,LOW,0.95,0.99,196.0,4.0,1.0,0.0,1.227,노후 강의실 집기 일괄 교체,2007-08-05
5611210224128496,작업용의자,M200700468,서울,2007-07-26,81000,2007-08-05,인문과학대학RC행정팀(서울),운용,8,출력,확정,자체구입,C188,B2007004093,11,1,LOW,0.95,0.99,198.0,3.0,1.0,1.0,1.34,노후 강의실 집기 일괄 교체,2007-08-05
5611210224128496,작업용의자,M201600426,서울,2016-03-16,83000,2016-03-30,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2016004094,11,1,LOW,0.95,0.99,82.0,3.0,0.0,0.0,0.8,노후 강의실 집기 일괄 교체,2016-03-30
5611210224128496,작업용의자,M201600427,서울,2016-03-16,83000,2016-03-30,인문과학대학RC행정팀(서울),처분,8,미출력,확정,자체구입,C188,B2016004094,11,1,LOW,0.95,0.99,181.0,3.0,1.0,1.0,1.35,노후 강의실 집기 일괄 교체,2016-03-30
5611210224128496,작업용의자,M201600428,서울,2016-03-16,83000,2016-03-30,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2016004094,11,1,LOW,0.95,0.99,94.0,5.0,1.0,0.0,0.8,노후 강의실 집기 일괄 교체,2016-03-30
5611210224128496,작업용의자,M201600429,서울,2016-03-16,83000,2016-03-30,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2016004094,11,1,LOW,0.95,0.99,153.0,6.0,0.0,0.0,1.047,노후 강의실 집기 일괄 교체,2016-03-30
5611210224128496,작업용의자,M201600430,서울,2016-03-16,83000,2016-03-30,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2016004094,11,1,LOW,0.95,0.99,89.0,6.0,0.0,0.0,0.8,노후 강의실 집기 일괄 교체,2016-03-30
5611210224128496,작업용의자,M201600431,서울,2016-03-16,83000,2016-03-30,인문과학대학RC행정팀(서울),운용,8,출력,확정,자체구입,C188,B2016004094,11,1,LOW,0.95,0.99,119.0,5.0,1.0,1.0,0.969,노후 강의실 집기 일괄 교체,2016-03-30
5611210224128496,작업용의자,M201600432,서울,2016-03-16,83000,2016-03-30,인문과학대학RC행정팀(서울),운용,8,출력,확정,자체구입,C188,B2016004094,11,1,LOW,0.95,0.99,107.0,5.0,0.0,0.0,0.8,노후 강의실 집기 일괄 교체,2016-03-30
5611210224128496,작업용의자,M201600433,서울,2016-03-16,83000,2016-03-30,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2016004094,11,1,LOW,0.95,0.99,161.0,6.0,0.0,0.0,1.083,노후 강의실 집기 일괄 교체,2016-03-30
5611210224128496,작업용의자,M201600434,서울,2016-03-16,83000,2016-03-30,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2016004094,11,1,LOW,0.95,0.99,82.0,4.0,0.0,0.0,0.8,노후 강의실 집기 일괄 교체,2016-03-30
5611210224128496,작업용의자,M201600435,서울,2016-03-16,83000,2016-03-30,인문과학대학RC행정팀(서울),운용,8,출력,확정,자체구입,C188,B2016004094,11,1,LOW,0.95,0.99,147.0,3.0,0.0,1.0,1.035,노후 강의실 집기 일괄 교체,2016-03-30
5611210224128496,작업용의자,M201600436,서울,2016-03-16,83000,2016-03-30,,처분,8,출력,확정,자체구입,C188,B2016004094,11,1,LOW,0.95,0.99,138.0,3.0,0.0,0.0,0.853,노후 강의실 집기 일괄 교체,2016-03-30
5611210224128496,작업용의자,M202400316,서울,2024-10-23,84000,2024-11-12,인문과학대학RC행정팀(서울),운용,8,출력,확정,자체구입,C188,B2024004095,11,1,LOW,0.95,0.99,145.0,3.0,0.0,0.0,0.915,노후 강의실 집기 일괄 교체,2024-11-12
5611210224128496,작업용의자,M202400317,서울,2024-10-23,84000,2024-11-12,인문과학대학RC행정팀(서울),운용,8,출력,확정,자체구입,C188,B2024004095,11,1,LOW,0.95,0.99,184.0,4.0,0.0,1.0,1.272,노후 강의실 집기 일괄 교체,2024-11-12
5611210224128496,작업용의자,M202400318,서울,2024-10-23,84000,2024-11-12,,반납,8,출력,확정,자체구입,C188,B2024004095,11,1,LOW,0.95,0.99,128.0,4.0,1.0,0.0,0.96,노후 강의실 집기 일괄 교체,2024-11-12
5611210224128496,작업용의자,M202400319,서울,2024-10-23,84000,2024-11-12,인문과학대학RC행정팀(서울),운용,8,출력,확정,자체구입,C188,B2024004095,11,1,LOW,0.95,0.99,148.0,5.0,1.0,0.0,1.064,노후 강의실 집기 일괄 교체,2024-11-12
5611210224128496,작업용의자,M202400320,서울,2024-10-23,84000,2024-11-12,인문과학대학RC행정팀(서울),운용,8,출력,확정,자체구입,C188,B2024004095,11,1,LOW,0.95,0.99,133.0,4.0,0.0,0.0,0.851,노후 강의실 집기 일괄 교체,2024-11-12
5611210224128496,작업용의자,M202400321,서울,2024-10-23,84000,2024-11-12,인문과학대학RC행정팀(서울),운용,8,미출력,확정,자체구입,C188,B2024004095,11,1,LOW,0.95,0.99,196.0,6.0,1.0,0.0,1.188,노후 강의실 집기 일괄 교체,2024-11-12
5611210224128496,작업용의자,M202400322,서울,2024-10-23,84000,2024-11-12,인문과학대학RC행정팀(서울),운용,8,미출력,확정,자체구입,C188,B2024004095,11,1,LOW,0.95,0.99,190.0,4.0,1.0,0.0,1.281,노후 강의실 집기 일괄 교체,2024-11-12
5611210224128496,작업용의자,M202400323,서울,2024-10-23,84000,2024-11-12,인문과학대학RC행정팀(서울),운용,8,미출력,확정,자체구입,C188,B2024004095,11,1,LOW,0.95,0.99,99.0,4.0,0.0,0.0,0.8,노후 강의실 집기 일괄 교체,2024-11-12
5611210224128496,작업용의자,M202400324,서울,2024-10-23,84000,2024-11-12,인문과학대학RC행정팀(서울),운용,8,출력,확정,자체구입,C188,B2024004095,11,1,LOW,0.95,0.99,113.0,4.0,0.0,1.0,0.8,노후 강의실 집기 일괄 교체,2024-11-12
5611210224128496,작업용의자,M202400325,서울,2024-10-23,84000,2024-11-12,인문과학대학RC행정팀(서울),운용,8,출력,확정,자체구입,C188,B2024004095,11,1,LOW,0.95,0.99,168.0,5.0,1.0,0.0,1.228,노후 강의실 집기 일괄 교체,2024-11-12
5611210224128496,작업용의자,M202400326,서울,2024-10-23,84000,2024-11-12,인문과학대학RC행정팀(서울),운용,8,출력,확정,자체구입,C188,B2024004095,11,1,LOW,0.95,0.99,123.0,5.0,0.0,0.0,0.8,노후 강의실 집기 일괄 교체,2024-11-12
5611210224128496,작업용의자,M200700469,서울,2007-06-25,82000,2007-07-01,인문과학대학RC행정팀(서울),불용,8,출력,확정,자체구입,C188,B2007004096,2,0,LOW,0.95,0.99,151.0,3.0,1.0,0.0,1.019,,2007-07-01
5611210224128496,작업용의자,M200700470,서울,2007-06-25,82000,2007-07-01,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2007004096,2,0,LOW,0.95,0.99,111.0,3.0,1.0,1.0,0.819,,2007-07-01
5611210224128496,작업용의자,M201600451,서울,2016-08-31,90000,2016-09-04,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2016004097,2,0,LOW,0.95,0.99,125.0,5.0,0.0,0.0,0.834,,2016-09-04
5611210224128496,작업용의자,M201600452,서울,2016-08-31,90000,2016-09-04,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2016004097,2,0,LOW,0.95,0.99,184.0,5.0,0.0,0.0,1.08,,2016-09-04
5611210224128496,작업용의자,M200600434,서울,2006-07-27,82000,2006-08-03,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2006004098,1,0,LOW,0.95,0.99,112.0,4.0,0.0,0.0,0.8,,2006-08-03
5611210224128496,작업용의자,M201400327,서울,2014-10-03,84000,2014-10-06,인문과학대학RC행정팀(서울),처분,8,미출력,확정,자체구입,C188,B2014004099,1,0,LOW,0.95,0.99,102.0,6.0,1.0,0.0,0.8,,2014-10-06
5611210224128496,작업용의자,M202400327,서울,2024-08-11,92000,2024-08-16,인문과학대학RC행정팀(서울),운용,8,출력,확정,자체구입,C188,B2024004100,1,0,LOW,0.95,0.99,187.0,5.0,0.0,1.0,1.17,노후 집기 교체,2024-08-16
5611210224128496,작업용의자,M200900539,서울,2009-04-07,78000,2009-04-19,인문과학대학RC행정팀(서울),처분,8,미출력,확정,자체구입,C188,B2009004101,14,1,LOW,0.95,0.99,153.0,5.0,0.0,0.0,1.028,노후 강의실 집기 일괄 교체,2009-04-19
5611210224128496,작업용의자,M200900540,서울,2009-04-07,78000,2009-04-19,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2009004101,14,1,LOW,0.95,0.99,91.0,3.0,0.0,0.0,0.8,노후 강의실 집기 일괄 교체,2009-04-19
5611210224128496,작업용의자,M200900541,서울,2009-04-07,78000,2009-04-19,인문과학대학RC행정팀(서울),처분,8,미출력,확정,자체구입,C188,B2009004101,14,1,LOW,0.95,0.99,98.0,5.0,0.0,0.0,0.8,노후 강의실 집기 일괄 교체,2009-04-19
5611210224128496,작업용의자,M200900542,서울,2009-04-07,78000,2009-04-19,인문과학대학RC행정팀(서울),운용,8,출력,확정,자체구입,C188,B2009004101,14,1,LOW,0.95,0.99,193.0,3.0,0.0,0.0,1.127,노후 강의실 집기 일괄 교체,2009-04-19
5611210224128496,작업용의자,M200900543,서울,2009-04-07,78000,2009-04-19,인문과학대학RC행정팀(서울),운용,8,미출력,확정,자체구입,C188,B2009004101,14,1,LOW,0.95,0.99,92.0,4.0,1.0,0.0,0.8,노후 강의실 집기 일괄 교체,2009-04-19
5611210224128496,작업용의자,M200900544,서울,2009-04-07,78000,2009-04-19,소프트웨어융합대학RC행정팀(ERICA),처분,8,출력,확정,자체구입,C354,B2009004101,14,1,LOW,0.95,0.99,104.0,4.0,0.0,1.0,0.8,노후 강의실 집기 일괄 교체,2010-01-10
5611210224128496,작업용의자,M200900545,서울,2009-04-07,78000,2009-04-19,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2009004101,14,1,LOW,0.95,0.99,178.0,5.0,1.0,0.0,1.234,노후 강의실 집기 일괄 교체,2009-04-19
5611210224128496,작업용의자,M200900546,서울,2009-04-07,78000,2009-04-19,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2009004101,14,1,LOW,0.95,0.99,176.0,6.0,1.0,0.0,1.286,노후 강의실 집기 일괄 교체,2009-04-19
5611210224128496,작업용의자,M200900547,서울,2009-04-07,78000,2009-04-19,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2009004101,14,1,LOW,0.95,0.99,95.0,5.0,1.0,0.0,0.8,노후 강의실 집기 일괄 교체,2009-04-19
5611210224128496,작업용의자,M200900548,서울,2009-04-07,78000,2009-04-19,인문과학대학RC행정팀(서울),처분,8,미출력,확정,자체구입,C188,B2009004101,14,1,LOW,0.95,0.99,125.0,6.0,0.0,0.0,0.829,노후 강의실 집기 일괄 교체,2009-04-19
5611210224128496,작업용의자,M200900549,서울,2009-04-07,78000,2009-04-19,인문과학대학RC행정팀(서울),처분,8,미출력,확정,자체구입,C188,B2009004101,14,1,LOW,0.95,0.99,151.0,3.0,0.0,0.0,1.018,노후 강의실 집기 일괄 교체,2009-04-19
5611210224128496,작업용의자,M200900550,서울,2009-04-07,78000,2009-04-19,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2009004101,14,1,LOW,0.95,0.99,152.0,4.0,1.0,0.0,1.106,노후 강의실 집기 일괄 교체,2009-04-19
5611210224128496,작업용의자,M200900551,서울,2009-04-07,78000,2009-04-19,인문과학대학RC행정팀(서울),운용,8,출력,확정,자체구입,C188,B2009004101,14,1,LOW,0.95,0.99,198.0,4.0,0.0,0.0,1.129,노후 강의실 집기 일괄 교체,2009-04-19
5611210224128496,작업용의자,M200900552,서울,2009-04-07,78000,2009-04-19,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2009004101,14,1,LOW,0.95,0.99,126.0,4.0,0.0,0.0,0.81,노후 강의실 집기 일괄 교체,2009-04-19
5611210224128496,작업용의자,M201700316,서울,2017-05-31,81000,2017-06-13,인문과학대학RC행정팀(서울),운용,8,미출력,확정,자체구입,C188,B2017004102,14,1,LOW,0.95,0.99,93.0,5.0,1.0,1.0,0.8,노후 강의실 집기 일괄 교체,2017-06-13
5611210224128496,작업용의자,M201700317,서울,2017-05-31,81000,2017-06-13,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2017004102,14,1,LOW,0.95,0.99,176.0,4.0,0.0,0.0,1.178,노후 강의실 집기 일괄 교체,2017-06-13
5611210224128496,작업용의자,M201700318,서울,2017-05-31,81000,2017-06-13,인문과학대학RC행정팀(서울),운용,8,출력,확정,자체구입,C188,B2017004102,14,1,LOW,0.95,0.99,120.0,6.0,1.0,0.0,0.887,노후 강의실 집기 일괄 교체,2017-06-13
5611210224128496,작업용의자,M201700319,서울,2017-05-31,81000,2017-06-13,인문과학대학RC행정팀(서울),운용,8,출력,확정,자체구입,C188,B2017004102,14,1,LOW,0.95,0.99,189.0,4.0,0.0,1.0,1.194,노후 강의실 집기 일괄 교체,2017-06-13
5611210224128496,작업용의자,M201700320,서울,2017-05-31,81000,2017-06-13,인문과학대학RC행정팀(서울),운용,8,출력,확정,자체구입,C188,B2017004102,14,1,LOW,0.95,0.99,134.0,4.0,0.0,0.0,0.911,노후 강의실 집기 일괄 교체,2017-06-13
5611210224128496,작업용의자,M201700321,서울,2017-05-31,81000,2017-06-13,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2017004102,14,1,LOW,0.95,0.99,168.0,4.0,1.0,0.0,1.217,노후 강의실 집기 일괄 교체,2017-06-13
5611210224128496,작업용의자,M201700322,서울,2017-05-31,81000,2017-06-13,인문과학대학RC행정팀(서울),운용,8,출력,확정,자체구입,C188,B2017004102,14,1,LOW,0.95,0.99,105.0,5.0,0.0,0.0,0.8,노후 강의실 집기 일괄 교체,2017-06-13
5611210224128496,작업용의자,M201700323,서울,2017-05-31,81000,2017-06-13,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2017004102,14,1,LOW,0.95,0.99,94.0,4.0,1.0,0.0,0.8,노후 강의실 집기 일괄 교체,2017-06-13
5611210224128496,작업용의자,M201700324,서울,2017-05-31,81000,2017-06-13,인문과학대학RC행정팀(서울),운용,8,출력,확정,자체구입,C188,B2017004102,14,1,LOW,0.95,0.99,86.0,6.0,1.0,0.0,0.8,노후 강의실 집기 일괄 교체,2017-06-13
5611210224128496,작업용의자,M201700325,서울,2017-05-31,81000,2017-06-13,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2017004102,14,1,LOW,0.95,0.99,157.0,5.0,0.0,0.0,1.04,노후 강의실 집기 일괄 교체,2017-06-13
5611210224128496,작업용의자,M201700326,서울,2017-05-31,81000,2017-06-13,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2017004102,14,1,LOW,0.95,0.99,112.0,4.0,0.0,0.0,0.8,노후 강의실 집기 일괄 교체,2017-06-13
5611210224128496,작업용의자,M201700327,서울,2017-05-31,81000,2017-06-13,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2017004102,14,1,LOW,0.95,0.99,198.0,6.0,1.0,0.0,1.248,노후 강의실 집기 일괄 교체,2017-06-13
5611210224128496,작업용의자,M201700328,서울,2017-05-31,81000,2017-06-13,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2017004102,14,1,LOW,0.95,0.99,86.0,4.0,1.0,0.0,0.8,노후 강의실 집기 일괄 교체,2017-06-13
5611210224128496,작업용의자,M201700329,서울,2017-05-31,81000,2017-06-13,인문과학대학RC행정팀(서울),처분,8,출력,확정,자체구입,C188,B2017004102,14,1,LOW,0.95,0.99,200.0,6.0,1.0,0.0,1.287,노후 강의실 집기 일괄 교체,2017-06-13
5611210824917370,책상용콤비의자,M200600435,서울,2006-10-20,409000,2006-10-31,인문과학대학RC행정팀(서울),처분,10,미출력,확정,자체구입,C188,B2006004103,16,1,LOW,0.95,0.99,117.0,4.0,1.0,0.0,0.843,노후 강의실 집기 일괄 교체,2006-10-31
5611210824917370,책상용콤비의자,M200600436,서울,2006-10-20,409000,2006-10-31,인문과학대학RC행정팀(서울),처분,10,미출력,확정,자체구입,C188,B2006004103,16,1,LOW,0.95,0.99,121.0,4.0,1.0,1.0,0.94,노후 강의실 집기 일괄 교체,2006-10-31
5611210824917370,책상용콤비의자,M200600437,서울,2006-10-20,409000,2006-10-31,인문과학대학RC행정팀(서울),처분,10,미출력,확정,자체구입,C188,B2006004103,16,1,LOW,0.95,0.99,111.0,5.0,1.0,0.0,0.8,노후 강의실 집기 일괄 교체,2006-10-31
5611210824917370,책상용콤비의자,M200600438,서울,2006-10-20,409000,2006-10-31,인문과학대학RC행정팀(서울),불용,10,미출력,확정,자체구입,C188,B2006004103,16,1,LOW,0.95,0.99,144.0,6.0,0.0,0.0,0.99,노후 강의실 집기 일괄 교체,2006-10-31
5611210824917370,책상용콤비의자,M200600439,서울,2006-10-20,409000,2006-10-31,인문과학대학RC행정팀(서울),처분,10,출력,확정,자체구입,C188,B2006004103,16,1,LOW,0.95,0.99,159.0,4.0,0.0,0.0,1.089,노후 강의실 집기 일괄 교체,2006-10-31
5611210824917370,책상용콤비의자,M200600440,서울,2006-10-20,409000,2006-10-31,인문과학대학RC행정팀(서울),운용,10,출력,확정,자체구입,C188,B2006004103,16,1,LOW,0.95,0.99,106.0,5.0,0.0,0.0,0.8,노후 강의실 집기 일괄 교체,2006-10-31
5611210824917370,책상용콤비의자,M200600441,서울,2006-10-20,409000,2006-10-31,인문과학대학RC행정팀(서울),운용,10,출력,확정,자체구입,C188,B2006004103,16,1,LOW,0.95,0.99,192.0,6.0,1.0,0.0,1.194,노후 강의실 집기 일괄 교체,2006-10-31
5611210824917370,책상용콤비의자,M200600442,서울,2006-10-20,409000,2006-10-31,인문과학대학RC행정팀(서울),운용,10,미출력,확정,자체구입,C188,B2006004103,16,1,LOW,0.95,0.99,156.0,4.0,1.0,0.0,1.079,노후 강의실 집기 일괄 교체,2006-10-31
5611210824917370,책상용콤비의자,M200600443,서울,2006-10-20,409000,2006-10-31,인문과학대학RC행정팀(서울),처분,10,출력,확정,자체구입,C188,B2006004103,16,1,LOW,0.95,0.99,183.0,5.0,0.0,1.0,1.184,노후 강의실 집기 일괄 교체,2006-10-31
5611210824917370,책상용콤비의자,M200600444,서울,2006-10-20,409000,2006-10-31,인문과학대학RC행정팀(서울),처분,10,출력,확정,자체구입,C188,B2006004103,16,1,LOW,0.95,0.99,93.0,5.0,1.0,0.0,0.8,노후 강의실 집기 일괄 교체,2006-10-31
5611210824917370,책상용콤비의자,M200600445,서울,2006-10-20,409000,2006-10-31,인문과학대학RC행정팀(서울),처분,10,출력,확정,자체구입,C188,B2006004103,16,1,LOW,0.95,0.99,133.0,4.0,0.0,0.0,0.836,노후 강의실 집기 일괄 교체,2006-10-31
5611210824917370,책상용콤비의자,M200600446,서울,2006-10-20,409000,2006-10-31,인문과학대학RC행정팀(서울),처분,10,출력,확정,자체구입,C188,B2006004103,16,1,LOW,0.95,0.99,90.0,4.0,0.0,0.0,0.8,노후 강의실 집기 일괄 교체,2006-10-31
5611210824917370,책상용콤비의자,M200600447,서울,2006-10-20,409000,2006-10-31,인문과학대학RC행정팀(서울),처분,10,출력,확정,자체구입,C188,B2006004103,16,1,LOW,0.95,0.99,87.0,3.0,1.0,1.0,0.817,노후 강의실 집기 일괄 교체,2006-10-31
5611210824917370,책상용콤비의자,M200600448,서울,2006-10-20,409000,2006-10-31,인문과학대학RC행정팀(서울),운용,10,미출력,확정,자체구입,C188,B2006004103,16,1,LOW,0.95,0.99,91.0,6.0,1.0,0.0,0.8,노후 강의실 집기 일괄 교체,2006-10-31
5611210824917370,책상용콤비의자,M200600449,서울,2006-10-20,409000,2006-10-31,인문과학대학RC행정팀(서울),처분,10,출력,확정,자체구입,C188,B2006004103,16,1,LOW,0.95,0.99,181.0,4.0,1.0,0.0,1.291,노후 강의실 집기 일괄 교체,2006-10-31
5611210824917370,책상용콤비의자,M200600450,서울,2006-10-20,409000,2006-10-31,인문과학대학RC행정팀(서울),처분,10,미출력,확정,자체구입,C188,B2006004103,16,1,LOW,0.95,0.99,138.0,6.0,0.0,0.0,0.865,노후 강의실 집기 일괄 교체,2007-06-20
5611210824917370,책상용콤비의자,M201600453,서울,2016-11-28,407000,2016-12-06,인문과학대학RC행정팀(서울),운용,10,출력,확정,자체구입,C188,B2016004104,16,1,LOW,0.95,0.99,183.0,3.0,1.0,0.0,1.303,노후 강의실 집기 일괄 교체,2016-12-06
5611210824917370,책상용콤비의자,M201600454,서울,2016-11-28,407000,2016-12-06,인문과학대학RC행정팀(서울),운용,10,출력,확정,자체구입,C188,B2016004104,16,1,LOW,0.95,0.99,174.0,4.0,1.0,0.0,1.225,노후 강의실 집기 일괄 교체,2016-12-06
5611210824917370,책상용콤비의자,M201600455,서울,2016-11-28,407000,2016-12-06,인문과학대학RC행정팀(서울),운용,10,미출력,확정,자체구입,C188,B2016004104,16,1,LOW,0.95,0.99,108.0,4.0,0.0,0.0,0.8,노후 강의실 집기 일괄 교체,2016-12-06
5611210824917370,책상용콤비의자,M201600456,서울,2016-11-28,407000,2016-12-06,학생지원팀(서울),운용,10,미출력,확정,자체구입,A124,B2016004104,16,1,LOW,0.95,0.99,180.0,6.0,0.0,0.0,1.073,노후 강의실 집기 일괄 교체,2017-07-15
5611210824917370,책상용콤비의자,M201600457,서울,2016-11-28,407000,2016-12-06,인문과학대학RC행정팀(서울),운용,10,출력,확정,자체구입,C188,B2016004104,16,1,LOW,0.95,0.99,156.0,3.0,0.0,1.0,1.162,노후 강의실 집기 일괄 교체,2016-12-06
5611210824917370,책상용콤비의자,M201600458,서울,2016-11-28,407000,2016-12-06,인문과학대학RC행정팀(서울),운용,10,출력,확정,자체구입,C188,B2016004104,16,1,LOW,0.95,0.99,131.0,4.0,0.0,0.0,0.865,노후 강의실 집기 일괄 교체,2016-12-06
5611210824917370,책상용콤비의자,M201600459,서울,2016-11-28,407000,2016-12-06,인문과학대학RC행정팀(서울),운용,10,출력,확정,자체구입,C188,B2016004104,16,1,LOW,0.95,0.99,153.0,6.0,0.0,1.0,1.066,노후 강의실 집기 일괄 교체,2016-12-06
5611210824917370,책상용콤비의자,M201600460,서울,2016-11-28,407000,2016-12-06,인문과학대학RC행정팀(서울),운용,10,출력,확정,자체구입,C188,B2016004104,16,1,LOW,0.95,0.99,131.0,4.0,1.0,0.0,0.893,노후 강의실 집기 일괄 교체,2016-12-06
5611210824917370,책상용콤비의자,M201600461,서울,2016-11-28,407000,2016-12-06,인문과학대학RC행정팀(서울),운용,10,출력,확정,자체구입,C188,B2016004104,16,1,LOW,0.95,0.99,155.0,4.0,1.0,0.0,1.137,노후 강의실 집기 일괄 교체,2016-12-06
5611210824917370,책상용콤비의자,M201600462,서울,2016-11-28,407000,2016-12-06,인문과학대학RC행정팀(서울),운용,10,미출력,확정,자체구입,C188,B2016004104,16,1,LOW,0.95,0.99,178.0,3.0,0.0,0.0,1.11,노후 강의실 집기 일괄 교체,2016-12-06
5611210824917370,책상용콤비의자,M201600463,서울,2016-11-28,407000,2016-12-06,인문과학대학RC행정팀(서울),운용,10,출력,확정,자체구입,C188,B2016004104,16,1,LOW,0.95,0.99,106.0,5.0,0.0,0.0,0.8,노후 강의실 집기 일괄 교체,2016-12-06
5611210824917370,책상용콤비의자,M201600464,서울,2016-11-28,407000,2016-12-06,인문과학대학RC행정팀(서울),운용,10,출력,확정,자체구입,C188,B2016004104,16,1,LOW,0.95,0.99,103.0,3.0,1.0,0.0,0.8,노후 강의실 집기 일괄 교체,2016-12-06
5611210824917370,책상용콤비의자,M201600465,서울,2016-11-28,407000,2016-12-06,인문과학대학RC행정팀(서울),운용,10,출력,확정,자체구입,C188,B2016004104,16,1,LOW,0.95,0.99,150.0,3.0,0.0,1.0,1.085,노후 강의실 집기 일괄 교체,2016-12-06
5611210824917370,책상용콤비의자,M201600466,서울,2016-11-28,407000,2016-12-06,인문과학대학RC행정팀(서울),운용,10,미출력,확정,자체구입,C188,B2016004104,16,1,LOW,0.95,0.99,162.0,6.0,1.0,0.0,1.226,노후 강의실 집기 일괄 교체,2016-12-06
5611210824917370,책상용콤비의자,M201600467,서울,2016-11-28,407000,2016-12-06,인문과학대학RC행정팀(서울),운용,10,미출력,확정,자체구입,C188,B2016004104,16,1,LOW,0.95,0.99,166.0,3.0,0.0,0.0,1.03,노후 강의실 집기 일괄 교체,2016-12-06
5611210824917370,책상용콤비의자,M201600468,서울,2016-11-28,407000,2016-12-06,인문과학대학RC행정팀(서울),운용,10,출력,확정,자체구입,C188,B2016004104,16,1,LOW,0.95,0.99,167.0,6.0,1.0,0.0,1.165,노후 강의실 집기 일괄 교체,2016-12-06
5611210824917370,책상용콤비의자,M200800492,서울,2008-08-22,392000,2008-09-10,인문과학대학RC행정팀(서울),불용,10,출력,확정,자체구입,C188,B2008004105,20,1,LOW,0.95,0.99,195.0,6.0,0.0,0.0,1.106,노후 강의실 집기 일괄 교체,2008-09-10
5611210824917370,책상용콤비의자,M200800493,서울,2008-08-22,392000,2008-09-10,인문과학대학RC행정팀(서울),처분,10,출력,확정,자체구입,C188,B2008004105,20,1,LOW,0.95,0.99,80.0,3.0,0.0,0.0,0.8,노후 강의실 집기 일괄 교체,2008-09-10
5611210824917370,책상용콤비의자,M200800494,서울,2008-08-22,392000,2008-09-10,인문과학대학RC행정팀(서울),운용,10,출력,확정,자체구입,C188,B2008004105,20,1,LOW,0.95,0.99,166.0,5.0,0.0,0.0,1.143,노후 강의실 집기 일괄 교체,2008-09-10
5611210824917370,책상용콤비의자,M200800495,서울,2008-08-22,392000,2008-09-10,인문과학대학RC행정팀(서울),운용,10,출력,확정,자체구입,C188,B2008004105,20,1,LOW,0.95,0.99,191.0,4.0,0.0,0.0,1.08,노후 강의실 집기 일괄 교체,2008-09-10
5611210824917370,책상용콤비의자,M200800496,서울,2008-08-22,392000,2008-09-10,인문과학대학RC행정팀(서울),운용,10,미출력,확정,자체구입,C188,B2008004105,20,1,LOW,0.95,0.99,131.0,3.0,1.0,0.0,0.979,노후 강의실 집기 일괄 교체,2008-09-10
5611210824917370,책상용콤비의자,M200800497,서울,2008-08-22,392000,2008-09-10,인문과학대학RC행정팀(서울),운용,10,미출력,확정,자체구입,C188,B2008004105,20,1,LOW,0.95,0.99,99.0,3.0,0.0,0.0,0.8,노후 강의실 집기 일괄 교체,2008-09-10
5611210824917370,책상용콤비의자,M200800498,서울,2008-08-22,392000,2008-09-10,인문과학대학RC행정팀(서울),처분,10,출력,확정,자체구입,C188,B2008004105,20,1,LOW,0.95,0.99,192.0,4.0,0.0,0.0,1.123,노후 강의실 집기 일괄 교체,2008-09-10
